dataset,bootstrap,n_system_draws,n_unique_systems_drawn,alpha,feature,shapley_mse_utility
bvcc,43,175,114,10.0,rmvpe_cont,0.007972617736570004
bvcc,43,175,114,10.0,rmvpe_quant,0.003986351936900053
bvcc,43,175,114,10.0,speaker,0.0935153858561103
bvcc,43,175,114,10.0,wavlm,0.0939596831965174
bvcc,43,175,114,10.0,whisper,0.056819685625399956
bvcc,44,175,109,10.0,auditory_erb,0.027397770309902505
bvcc,44,175,109,10.0,beats,0.10664849907890299
bvcc,44,175,109,10.0,ced,0.11835761392946306
bvcc,44,175,109,10.0,contentvec12,0.07321332206607745
bvcc,44,175,109,10.0,egemaps,0.05106730222065927
bvcc,44,175,109,10.0,rmvpe_cont,0.009011745121163735
bvcc,44,175,109,10.0,rmvpe_quant,-0.0037813612278942144
bvcc,44,175,109,10.0,speaker,0.08577560585954684
bvcc,44,175,109,10.0,wavlm,0.09612229821165559
bvcc,44,175,109,10.0,whisper,0.06631992487771879
bvcc,45,175,106,10.0,auditory_erb,0.02089566161687304
bvcc,45,175,106,10.0,beats,0.10554654545699761
bvcc,45,175,106,10.0,ced,0.12253763844436512
bvcc,45,175,106,10.0,contentvec12,0.06738173928142083
bvcc,45,175,106,10.0,egemaps,0.05647470731589622
bvcc,45,175,106,10.0,rmvpe_cont,0.005759720116606934
bvcc,45,175,106,10.0,rmvpe_quant,0.0012649171581935533
bvcc,45,175,106,10.0,speaker,0.09037970762544262
bvcc,45,175,106,10.0,wavlm,0.08817096824951845
bvcc,45,175,106,10.0,whisper,0.06595454514305481
bvcc,46,175,119,10.0,auditory_erb,0.024382415420302908
bvcc,46,175,119,10.0,beats,0.10533935949817015
bvcc,46,175,119,10.0,ced,0.11358147279952122
bvcc,46,175,119,10.0,contentvec12,0.08049882605045745
bvcc,46,175,119,10.0,egemaps,0.04755972411901562
bvcc,46,175,119,10.0,rmvpe_cont,0.008013728581076861
bvcc,46,175,119,10.0,rmvpe_quant,0.0057553745485011765
bvcc,46,175,119,10.0,speaker,0.09143620109380603
bvcc,46,175,119,10.0,wavlm,0.08803018505526108
bvcc,46,175,119,10.0,whisper,0.06319239381928272
bvcc,47,175,115,10.0,auditory_erb,0.02279202938659305
bvcc,47,175,115,10.0,beats,0.10932157957927721
bvcc,47,175,115,10.0,ced,0.11992175809254146
bvcc,47,175,115,10.0,contentvec12,0.06926841467700713
bvcc,47,175,115,10.0,egemaps,0.04945000707532296
bvcc,47,175,115,10.0,rmvpe_cont,0.008190470938239486
bvcc,47,175,115,10.0,rmvpe_quant,0.0018586262265989268
bvcc,47,175,115,10.0,speaker,0.0933474640289774
bvcc,47,175,115,10.0,wavlm,0.09245012663581878
bvcc,47,175,115,10.0,whisper,0.057730613035909525
bvcc,48,175,112,10.0,auditory_erb,0.023236912563156575
bvcc,48,175,112,10.0,beats,0.09936507245937674
bvcc,48,175,112,10.0,ced,0.11985499990141008
bvcc,48,175,112,10.0,contentvec12,0.07092830638547931
bvcc,48,175,112,10.0,egemaps,0.04331321605028444
bvcc,48,175,112,10.0,rmvpe_cont,0.00816520744622114
bvcc,48,175,112,10.0,rmvpe_quant,0.00010836850475984539
bvcc,48,175,112,10.0,speaker,0.09274618946022269
bvcc,48,175,112,10.0,wavlm,0.09311354159067595
bvcc,48,175,112,10.0,whisper,0.054035541340552516
bvcc,49,175,120,10.0,auditory_erb,0.023184050437902424
bvcc,49,175,120,10.0,beats,0.10931102938477033
bvcc,49,175,120,10.0,ced,0.11886449849522326
bvcc,49,175,120,10.0,contentvec12,0.07195091159146735
bvcc,49,175,120,10.0,egemaps,0.04897156236340019
bvcc,49,175,120,10.0,rmvpe_cont,0.00829831071094598
bvcc,49,175,120,10.0,rmvpe_quant,0.0030575514481779166
bvcc,49,175,120,10.0,speaker,0.08709593544749007
bvcc,49,175,120,10.0,wavlm,0.09078307536651387
bvcc,49,175,120,10.0,whisper,0.05756375292361889
singmos,0,31,20,10.0,auditory_erb,0.0323754322153606
singmos,0,31,20,10.0,beats,0.0316294281067159
singmos,0,31,20,10.0,ced,0.0534498399332455
singmos,0,31,20,10.0,contentvec12,-0.0331065763529866
singmos,0,31,20,10.0,egemaps,0.0830055180277619
singmos,0,31,20,10.0,rmvpe_cont,0.0276942856908163
singmos,0,31,20,10.0,rmvpe_quant,-0.0424329451600874
singmos,0,31,20,10.0,speaker,0.0418312184882099
singmos,0,31,20,10.0,wavlm,0.0459612753090018
singmos,0,31,20,10.0,whisper,-0.0190464238347163
singmos,1,31,17,10.0,auditory_erb,0.02855428808223
singmos,1,31,17,10.0,beats,0.0126566395364897
singmos,1,31,17,10.0,ced,0.0764357989238703
singmos,1,31,17,10.0,contentvec12,-0.0133486488980089
singmos,1,31,17,10.0,egemaps,0.0916276061600975
singmos,1,31,17,10.0,rmvpe_cont,0.0265446733580107
singmos,1,31,17,10.0,rmvpe_quant,-0.0460787112499698
singmos,1,31,17,10.0,speaker,0.0327189071102353
singmos,1,31,17,10.0,wavlm,0.0293249806827985
singmos,1,31,17,10.0,whisper,-0.0332228550266746
singmos,2,31,22,10.0,auditory_erb,0.0210550017761688
singmos,2,31,22,10.0,beats,0.0246187550947731
singmos,2,31,22,10.0,ced,0.0790088056175804
singmos,2,31,22,10.0,contentvec12,-0.0085726534526465
singmos,2,31,22,10.0,egemaps,0.0672818271858799
singmos,2,31,22,10.0,rmvpe_cont,0.0177005366621418
singmos,2,31,22,10.0,rmvpe_quant,0.0041543249921473
singmos,2,31,22,10.0,speaker,0.0311779541077348
singmos,2,31,22,10.0,wavlm,0.0398298501242189
singmos,2,31,22,10.0,whisper,-0.0274909974830046
singmos,3,31,18,10.0,auditory_erb,0.0369470333293154
singmos,3,31,18,10.0,beats,0.0228179266179931
singmos,3,31,18,10.0,ced,0.067753978627893
singmos,3,31,18,10.0,contentvec12,-0.033682930716156
singmos,3,31,18,10.0,egemaps,0.0763817125473637
singmos,3,31,18,10.0,rmvpe_cont,0.0373598902610809
singmos,3,31,18,10.0,rmvpe_quant,-0.019778569506441
singmos,3,31,18,10.0,speaker,0.0402274603089301
singmos,3,31,18,10.0,wavlm,0.0407626320373434
singmos,3,31,18,10.0,whisper,-0.057144110843631
singmos,4,31,19,10.0,auditory_erb,0.0286219225233627
singmos,4,31,19,10.0,beats,0.0404177572235346
singmos,4,31,19,10.0,ced,0.0672631320799986
singmos,4,31,19,10.0,contentvec12,-0.0119862515331501
singmos,4,31,19,10.0,egemaps,0.0652156361540232
singmos,4,31,19,10.0,rmvpe_cont,0.0253035068987159
singmos,4,31,19,10.0,rmvpe_quant,-0.0257274191015971
singmos,4,31,19,10.0,speaker,0.0260679843021099
singmos,4,31,19,10.0,wavlm,0.0319430041861594
singmos,4,31,19,10.0,whisper,-0.0301474649370553
singmos,5,31,16,10.0,auditory_erb,0.0318693822498322
singmos,5,31,16,10.0,beats,-0.0254245138977759
singmos,5,31,16,10.0,ced,0.0822981553057026
singmos,5,31,16,10.0,contentvec12,-0.0258519380477328
singmos,5,31,16,10.0,egemaps,0.0874359000215766
singmos,5,31,16,10.0,rmvpe_cont,0.0333939241942155
singmos,5,31,16,10.0,rmvpe_quant,-0.0290704118302764
singmos,5,31,16,10.0,speaker,0.0393849760273874
singmos,5,31,16,10.0,wavlm,0.0253676095359392
singmos,5,31,16,10.0,whisper,-0.0509414727359053
singmos,6,31,19,10.0,auditory_erb,0.008976968614181
singmos,6,31,19,10.0,beats,0.0306788845572222
singmos,6,31,19,10.0,ced,0.0687762399151614
singmos,6,31,19,10.0,contentvec12,-0.020748701415801
singmos,6,31,19,10.0,egemaps,0.0758389458763784
singmos,6,31,19,10.0,rmvpe_cont,0.0224097978184263
singmos,6,31,19,10.0,rmvpe_quant,0.007101375683858
singmos,6,31,19,10.0,speaker,0.0357500836330988
singmos,6,31,19,10.0,wavlm,0.0370185819351824
singmos,6,31,19,10.0,whisper,-0.0383908924488122
singmos,7,31,22,10.0,auditory_erb,0.0195376400344644
singmos,7,31,22,10.0,beats,0.0478416240997653
singmos,7,31,22,10.0,ced,0.0539776180801202
singmos,7,31,22,10.0,contentvec12,-0.0205736100713957
singmos,7,31,22,10.0,egemaps,0.0757826940097074
singmos,7,31,22,10.0,rmvpe_cont,0.0207379471946685
singmos,7,31,22,10.0,rmvpe_quant,-0.0077146685078392
singmos,7,31,22,10.0,speaker,0.0337839441824219
singmos,7,31,22,10.0,wavlm,0.038322703865021
singmos,7,31,22,10.0,whisper,-0.0258187246496424
singmos,8,31,22,10.0,auditory_erb,0.0239790739907833
singmos,8,31,22,10.0,beats,0.030392635994072
singmos,8,31,22,10.0,ced,0.058574855228536
singmos,8,31,22,10.0,contentvec12,-0.0234655089200588
singmos,8,31,22,10.0,egemaps,0.0665825690277
singmos,8,31,22,10.0,rmvpe_cont,0.0175953880215718
singmos,8,31,22,10.0,rmvpe_quant,0.0071471463868432
singmos,8,31,22,10.0,speaker,0.035037429691261
singmos,8,31,22,10.0,wavlm,0.0228569643543837
singmos,8,31,22,10.0,whisper,-0.0189226181284228
singmos,9,31,24,10.0,auditory_erb,0.0199328652101786
singmos,9,31,24,10.0,beats,0.0297883750724883
singmos,9,31,24,10.0,ced,0.0651823647374974
singmos,9,31,24,10.0,contentvec12,-0.0091062190744941
singmos,9,31,24,10.0,egemaps,0.0683456448220111
singmos,9,31,24,10.0,rmvpe_cont,0.01709575702221
singmos,9,31,24,10.0,rmvpe_quant,-0.0040426769141086
singmos,9,31,24,10.0,speaker,0.0420309549717462
singmos,9,31,24,10.0,wavlm,0.0494812710295782
singmos,9,31,24,10.0,whisper,-0.0380613734257603
singmos,10,31,19,10.0,auditory_erb,0.0237836756188256
singmos,10,31,19,10.0,beats,0.0229147744355518
singmos,10,31,19,10.0,ced,0.0691134302112853
singmos,10,31,19,10.0,contentvec12,-0.0217878176616661
singmos,10,31,19,10.0,egemaps,0.0682703787897211
singmos,10,31,19,10.0,rmvpe_cont,0.0205833827639861
singmos,10,31,19,10.0,rmvpe_quant,-0.0025538379636879
singmos,10,31,19,10.0,speaker,0.036589812190043
singmos,10,31,19,10.0,wavlm,0.0332859191225168
singmos,10,31,19,10.0,whisper,-0.0214241954027674
singmos,11,31,21,10.0,auditory_erb,0.0251435677584484
singmos,11,31,21,10.0,beats,0.0291199151941342
singmos,11,31,21,10.0,ced,0.0760370073502595
singmos,11,31,21,10.0,contentvec12,-0.0129437424208721
singmos,11,31,21,10.0,egemaps,0.0646540257589864
singmos,11,31,21,10.0,rmvpe_cont,0.0191287942222951
singmos,11,31,21,10.0,rmvpe_quant,0.0080070398930119
singmos,11,31,21,10.0,speaker,0.0454636662030521
singmos,11,31,21,10.0,wavlm,0.0362368858299136
singmos,11,31,21,10.0,whisper,-0.0421719861378072
singmos,12,31,20,10.0,auditory_erb,0.0307109678121745
singmos,12,31,20,10.0,beats,0.0212359372346446
singmos,12,31,20,10.0,ced,0.0826443852653058
singmos,12,31,20,10.0,contentvec12,-0.03492832388549
singmos,12,31,20,10.0,egemaps,0.0768087910860624
singmos,12,31,20,10.0,rmvpe_cont,0.0235926893489023
singmos,12,31,20,10.0,rmvpe_quant,-0.034074616688411
singmos,12,31,20,10.0,speaker,0.0331023298399145
singmos,12,31,20,10.0,wavlm,0.0351150471781541
singmos,12,31,20,10.0,whisper,-0.0092007861115482
singmos,13,31,18,10.0,auditory_erb,0.02840295760338
singmos,13,31,18,10.0,beats,0.0089262559373255
singmos,13,31,18,10.0,ced,0.0621843171829431
singmos,13,31,18,10.0,contentvec12,-0.0344481552100903
singmos,13,31,18,10.0,egemaps,0.0692355135550453
singmos,13,31,18,10.0,rmvpe_cont,0.0262244492088431
singmos,13,31,18,10.0,rmvpe_quant,0.0020246251967019
singmos,13,31,18,10.0,speaker,0.024807053408829
singmos,13,31,18,10.0,wavlm,0.0220463437083936
singmos,13,31,18,10.0,whisper,-0.0251154863132119
singmos,14,31,21,10.0,auditory_erb,0.0320118834087382
singmos,14,31,21,10.0,beats,0.0048492493628714
singmos,14,31,21,10.0,ced,0.0505208041919434
singmos,14,31,21,10.0,contentvec12,-0.008025463576976
singmos,14,31,21,10.0,egemaps,0.072533739291159
singmos,14,31,21,10.0,rmvpe_cont,0.0207601917429586
singmos,14,31,21,10.0,rmvpe_quant,-0.0002735209245714
singmos,14,31,21,10.0,speaker,0.0332991714402813
singmos,14,31,21,10.0,wavlm,0.0213445938806474
singmos,14,31,21,10.0,whisper,-0.0454683399752487
singmos,15,31,21,10.0,auditory_erb,0.0290133127515759
singmos,15,31,21,10.0,beats,0.0306485869943219
singmos,15,31,21,10.0,ced,0.0554301614393591
singmos,15,31,21,10.0,contentvec12,-0.0233557384010611
singmos,15,31,21,10.0,egemaps,0.0785024073007428
singmos,15,31,21,10.0,rmvpe_cont,0.0218659000775392
singmos,15,31,21,10.0,rmvpe_quant,-0.0194652900921057
singmos,15,31,21,10.0,speaker,0.0402861968037116
singmos,15,31,21,10.0,wavlm,0.0269223138940647
singmos,15,31,21,10.0,whisper,-0.0359302841081148
singmos,16,31,18,10.0,auditory_erb,0.0304067768332871
singmos,16,31,18,10.0,beats,0.0297431087299107
singmos,16,31,18,10.0,ced,0.0765716474775477
singmos,16,31,18,10.0,contentvec12,-0.0132747005897423
singmos,16,31,18,10.0,egemaps,0.062424835197289
singmos,16,31,18,10.0,rmvpe_cont,0.0269450550852344
singmos,16,31,18,10.0,rmvpe_quant,-0.020973627964468
singmos,16,31,18,10.0,speaker,0.0220718961422065
singmos,16,31,18,10.0,wavlm,0.0250815183989702
singmos,16,31,18,10.0,whisper,-0.0350483200921263
singmos,17,31,18,10.0,auditory_erb,0.0263702317497835
singmos,17,31,18,10.0,beats,0.0126131303136942
singmos,17,31,18,10.0,ced,0.0684455195820263
singmos,17,31,18,10.0,contentvec12,-0.0354818955853973
singmos,17,31,18,10.0,egemaps,0.0758775109934311
singmos,17,31,18,10.0,rmvpe_cont,0.0212274766488542
singmos,17,31,18,10.0,rmvpe_quant,0.0007543182234796
singmos,17,31,18,10.0,speaker,0.0379366822788903
singmos,17,31,18,10.0,wavlm,0.0511519616538916
singmos,17,31,18,10.0,whisper,-0.0325135220296952
singmos,18,31,18,10.0,auditory_erb,0.0359670814653786
singmos,18,31,18,10.0,beats,0.0200136073184081
singmos,18,31,18,10.0,ced,0.0574174747893462
singmos,18,31,18,10.0,contentvec12,-0.036674755088685
singmos,18,31,18,10.0,egemaps,0.0954071039513871
singmos,18,31,18,10.0,rmvpe_cont,0.0266006505609713
singmos,18,31,18,10.0,rmvpe_quant,-0.0151435486021354
singmos,18,31,18,10.0,speaker,0.0392372307827318
singmos,18,31,18,10.0,wavlm,0.0429684539732696
singmos,18,31,18,10.0,whisper,-0.0356363650968827
singmos,19,31,20,10.0,auditory_erb,0.0236048354970798
singmos,19,31,20,10.0,beats,0.0284475354619393
singmos,19,31,20,10.0,ced,0.0426003338103418
singmos,19,31,20,10.0,contentvec12,-0.0187665741689737
singmos,19,31,20,10.0,egemaps,0.0705528139556329
singmos,19,31,20,10.0,rmvpe_cont,0.0195252651504529
singmos,19,31,20,10.0,rmvpe_quant,-0.0213653991532132
singmos,19,31,20,10.0,speaker,0.0347990087272889
singmos,19,31,20,10.0,wavlm,0.0439634352447458
singmos,19,31,20,10.0,whisper,-0.0037915438746445
singmos,20,31,20,10.0,auditory_erb,0.0346104658149761
singmos,20,31,20,10.0,beats,0.0195995971623724
singmos,20,31,20,10.0,ced,0.0700168434434186
singmos,20,31,20,10.0,contentvec12,-0.0105523554328003
singmos,20,31,20,10.0,egemaps,0.0765809680525922
singmos,20,31,20,10.0,rmvpe_cont,0.0251364296695458
singmos,20,31,20,10.0,rmvpe_quant,0.0060805522061684
singmos,20,31,20,10.0,speaker,0.0312250029717209
singmos,20,31,20,10.0,wavlm,0.0175163019679413
singmos,20,31,20,10.0,whisper,-0.0768697736550908
singmos,21,31,19,10.0,auditory_erb,0.0262349658062727
singmos,21,31,19,10.0,beats,0.0388818804403717
singmos,21,31,19,10.0,ced,0.0673224512677529
singmos,21,31,19,10.0,contentvec12,-0.0198410530083919
singmos,21,31,19,10.0,egemaps,0.0838440758635031
singmos,21,31,19,10.0,rmvpe_cont,0.0236286268936029
singmos,21,31,19,10.0,rmvpe_quant,-0.0188379216990711
singmos,21,31,19,10.0,speaker,0.0411759242677179
singmos,21,31,19,10.0,wavlm,0.0483957466866387
singmos,21,31,19,10.0,whisper,-0.044390051056511
singmos,22,31,16,10.0,auditory_erb,0.0081274807327341
singmos,22,31,16,10.0,beats,0.012945959961224
singmos,22,31,16,10.0,ced,0.0753744565269402
singmos,22,31,16,10.0,contentvec12,-0.0313673373390669
singmos,22,31,16,10.0,egemaps,0.082501113275412
singmos,22,31,16,10.0,rmvpe_cont,0.0331317848939597
singmos,22,31,16,10.0,rmvpe_quant,-0.0012993583374096
singmos,22,31,16,10.0,speaker,0.0341119632651178
singmos,22,31,16,10.0,wavlm,0.0336047582893426
singmos,22,31,16,10.0,whisper,-0.0388989437028091
singmos,23,31,21,10.0,auditory_erb,0.0233272263305898
singmos,23,31,21,10.0,beats,0.0237917474541204
singmos,23,31,21,10.0,ced,0.0539939332838295
singmos,23,31,21,10.0,contentvec12,-0.0170392661623717
singmos,23,31,21,10.0,egemaps,0.0677677500947731
singmos,23,31,21,10.0,rmvpe_cont,0.0198782310920135
singmos,23,31,21,10.0,rmvpe_quant,-0.0118973066386573
singmos,23,31,21,10.0,speaker,0.0451478233340134
singmos,23,31,21,10.0,wavlm,0.0290678875664497
singmos,23,31,21,10.0,whisper,-0.0286963184019517
singmos,24,31,19,10.0,auditory_erb,0.0342209484304474
singmos,24,31,19,10.0,beats,0.004524346833642
singmos,24,31,19,10.0,ced,0.0524681168884777
singmos,24,31,19,10.0,contentvec12,-0.048403761063897
singmos,24,31,19,10.0,egemaps,0.0934860511258206
singmos,24,31,19,10.0,rmvpe_cont,0.0236984150104051
singmos,24,31,19,10.0,rmvpe_quant,0.0124112481540702
singmos,24,31,19,10.0,speaker,0.0344787362919247
singmos,24,31,19,10.0,wavlm,0.0142441083313222
singmos,24,31,19,10.0,whisper,-0.0439314173664449
singmos,25,31,20,10.0,auditory_erb,0.0286205658841347
singmos,25,31,20,10.0,beats,0.0167205939075691
singmos,25,31,20,10.0,ced,0.063695637290346
singmos,25,31,20,10.0,contentvec12,-0.0106512104984171
singmos,25,31,20,10.0,egemaps,0.0709661073394839
singmos,25,31,20,10.0,rmvpe_cont,0.0314219555188637
singmos,25,31,20,10.0,rmvpe_quant,-0.015146222426031
singmos,25,31,20,10.0,speaker,0.0410774643481594
singmos,25,31,20,10.0,wavlm,0.0297464628824702
singmos,25,31,20,10.0,whisper,-0.0469662730771967
singmos,26,31,22,10.0,auditory_erb,0.0134930989552841
singmos,26,31,22,10.0,beats,0.0316025723728554
singmos,26,31,22,10.0,ced,0.0650670726044072
singmos,26,31,22,10.0,contentvec12,-0.0107574589584592
singmos,26,31,22,10.0,egemaps,0.0596769931167304
singmos,26,31,22,10.0,rmvpe_cont,0.0174096988767077
singmos,26,31,22,10.0,rmvpe_quant,-0.001097203507985
singmos,26,31,22,10.0,speaker,0.0260929768591279
singmos,26,31,22,10.0,wavlm,0.0262868221642344
singmos,26,31,22,10.0,whisper,-0.0214463996990193
singmos,27,31,22,10.0,auditory_erb,0.0166350404774179
singmos,27,31,22,10.0,beats,0.0300644325391906
singmos,27,31,22,10.0,ced,0.0749767117397527
singmos,27,31,22,10.0,contentvec12,-0.0105952730980184
singmos,27,31,22,10.0,egemaps,0.0658446205088495
singmos,27,31,22,10.0,rmvpe_cont,0.0155985353108392
singmos,27,31,22,10.0,rmvpe_quant,0.0021081389009487
singmos,27,31,22,10.0,speaker,0.0380812276888582
singmos,27,31,22,10.0,wavlm,0.0354223841497458
singmos,27,31,22,10.0,whisper,-0.0306014394991036
singmos,28,31,20,10.0,auditory_erb,0.0385425759380561
singmos,28,31,20,10.0,beats,0.0293368842420005
singmos,28,31,20,10.0,ced,0.0915410320796134
singmos,28,31,20,10.0,contentvec12,-0.0006519779755028
singmos,28,31,20,10.0,egemaps,0.0822958286147551
singmos,28,31,20,10.0,rmvpe_cont,0.0289996013201005
singmos,28,31,20,10.0,rmvpe_quant,-0.0266747247567666
singmos,28,31,20,10.0,speaker,0.0474126862770623
singmos,28,31,20,10.0,wavlm,0.0138884149673315
singmos,28,31,20,10.0,whisper,-0.1016523574375087
singmos,29,31,21,10.0,auditory_erb,0.0295871910879996
singmos,29,31,21,10.0,beats,0.0203000875081571
singmos,29,31,21,10.0,ced,0.0635503841341127
singmos,29,31,21,10.0,contentvec12,-0.0312460397492478
singmos,29,31,21,10.0,egemaps,0.0806837414549254
singmos,29,31,21,10.0,rmvpe_cont,0.0223484443509518
singmos,29,31,21,10.0,rmvpe_quant,-0.0135432979619009
singmos,29,31,21,10.0,speaker,0.0477125308791264
singmos,29,31,21,10.0,wavlm,0.035608027261458
singmos,29,31,21,10.0,whisper,-0.0475947267574243
singmos,30,31,22,10.0,auditory_erb,0.027783636978156938
singmos,30,31,22,10.0,beats,0.03420290487695682
singmos,30,31,22,10.0,ced,0.05677893884143406
singmos,30,31,22,10.0,contentvec12,-0.0069841026889777775
singmos,30,31,22,10.0,egemaps,0.06640828644297561
singmos,30,31,22,10.0,rmvpe_cont,0.02232597168947189
singmos,30,31,22,10.0,rmvpe_quant,0.0030184982426352943
singmos,30,31,22,10.0,speaker,0.03522131322575822
singmos,30,31,22,10.0,wavlm,0.02441065422151129
singmos,30,31,22,10.0,whisper,-0.04217522336864604
singmos,31,31,18,10.0,auditory_erb,0.034383434372869025
singmos,31,31,18,10.0,beats,0.028338137314830966
singmos,31,31,18,10.0,ced,0.07210482033679626
singmos,31,31,18,10.0,contentvec12,-0.03313329695499831
singmos,31,31,18,10.0,egemaps,0.09137325466860469
singmos,31,31,18,10.0,rmvpe_cont,0.028153302258261834
singmos,31,31,18,10.0,rmvpe_quant,-0.03145492739493367
singmos,31,31,18,10.0,speaker,0.05014138128821468
singmos,31,31,18,10.0,wavlm,0.03375831374308059
singmos,31,31,18,10.0,whisper,-0.06930119871554653
singmos,32,31,20,10.0,auditory_erb,0.02649912387166373
singmos,32,31,20,10.0,beats,0.02629206524891495
singmos,32,31,20,10.0,ced,0.06427935030495482
singmos,32,31,20,10.0,contentvec12,-0.03884376075806125
singmos,32,31,20,10.0,egemaps,0.0908410550221458
singmos,32,31,20,10.0,rmvpe_cont,0.0227407845413417
singmos,32,31,20,10.0,rmvpe_quant,-0.021001642515889173
singmos,32,31,20,10.0,speaker,0.04301150222539907
singmos,32,31,20,10.0,wavlm,0.05148116910802979
singmos,32,31,20,10.0,whisper,-0.018121467829209342
singmos,33,31,22,10.0,auditory_erb,0.025899672726645763
singmos,33,31,22,10.0,beats,0.024911096183409566
singmos,33,31,22,10.0,ced,0.07019362809876784
singmos,33,31,22,10.0,contentvec12,-0.01447440434969259
singmos,33,31,22,10.0,egemaps,0.06861714242669428
singmos,33,31,22,10.0,rmvpe_cont,0.01902124237760806
singmos,33,31,22,10.0,rmvpe_quant,0.0036209957974874564
singmos,33,31,22,10.0,speaker,0.03394988598708679
singmos,33,31,22,10.0,wavlm,0.011110319815745345
singmos,33,31,22,10.0,whisper,-0.012260583808982168
singmos,34,31,15,10.0,auditory_erb,0.03959124116028931
singmos,34,31,15,10.0,beats,0.00942844526602233
singmos,34,31,15,10.0,ced,0.08271476706521835
singmos,34,31,15,10.0,contentvec12,-0.03150738543408456
singmos,34,31,15,10.0,egemaps,0.09264943478822171
singmos,34,31,15,10.0,rmvpe_cont,0.03360463461358637
singmos,34,31,15,10.0,rmvpe_quant,-0.028310201247348617
singmos,34,31,15,10.0,speaker,0.049624879163973776
singmos,34,31,15,10.0,wavlm,0.021599639868872072
singmos,34,31,15,10.0,whisper,-0.058214920777026696
singmos,35,31,20,10.0,auditory_erb,0.02594312439643717
singmos,35,31,20,10.0,beats,0.017414887782088384
singmos,35,31,20,10.0,ced,0.03277182986995844
singmos,35,31,20,10.0,contentvec12,-0.022254950165718462
singmos,35,31,20,10.0,egemaps,0.07584454631890708
singmos,35,31,20,10.0,rmvpe_cont,0.022796355245336693
singmos,35,31,20,10.0,rmvpe_quant,-0.000225262682996752
singmos,35,31,20,10.0,speaker,0.03919289680242948
singmos,35,31,20,10.0,wavlm,0.030472238385989676
singmos,35,31,20,10.0,whisper,-0.009250275820407118
singmos,36,31,21,10.0,auditory_erb,0.023893061821271055
singmos,36,31,21,10.0,beats,0.030966957436568264
singmos,36,31,21,10.0,ced,0.05408496217427076
singmos,36,31,21,10.0,contentvec12,-0.021799016767853542
singmos,36,31,21,10.0,egemaps,0.07022311690440422
singmos,36,31,21,10.0,rmvpe_cont,0.023571606980898458
singmos,36,31,21,10.0,rmvpe_quant,-0.02304297912092071
singmos,36,31,21,10.0,speaker,0.043464482320808594
singmos,36,31,21,10.0,wavlm,0.04422292204385754
singmos,36,31,21,10.0,whisper,-0.0300800190694413
singmos,37,31,21,10.0,auditory_erb,0.02523295910927695
singmos,37,31,21,10.0,beats,0.02075320116787349
singmos,37,31,21,10.0,ced,0.0487455666342877
singmos,37,31,21,10.0,contentvec12,-0.015280591242164375
singmos,37,31,21,10.0,egemaps,0.06332170819814995
singmos,37,31,21,10.0,rmvpe_cont,0.017532329677833348
singmos,37,31,21,10.0,rmvpe_quant,-0.007654491625839155
singmos,37,31,21,10.0,speaker,0.0312789026958618
singmos,37,31,21,10.0,wavlm,0.027454857187817892
singmos,37,31,21,10.0,whisper,-0.022468503443973296
singmos,38,31,20,10.0,auditory_erb,0.02333034130360456
singmos,38,31,20,10.0,beats,0.021528501294450605
singmos,38,31,20,10.0,ced,0.06087632365677997
singmos,38,31,20,10.0,contentvec12,-0.009269753551671303
singmos,38,31,20,10.0,egemaps,0.06784818293470862
singmos,38,31,20,10.0,rmvpe_cont,0.01718958884283186
singmos,38,31,20,10.0,rmvpe_quant,-0.006139718551183262
singmos,38,31,20,10.0,speaker,0.02934076856183456
singmos,38,31,20,10.0,wavlm,0.009784705796036566
singmos,38,31,20,10.0,whisper,-0.020144817469537852
singmos,39,31,23,10.0,auditory_erb,0.008862208696480961
singmos,39,31,23,10.0,beats,0.018493382365912574
singmos,39,31,23,10.0,ced,0.06630829846081156
singmos,39,31,23,10.0,contentvec12,-0.0008666219681725233
singmos,39,31,23,10.0,egemaps,0.06301405521860597
singmos,39,31,23,10.0,rmvpe_cont,0.017406175723687918
singmos,39,31,23,10.0,rmvpe_quant,0.0051033299443986975
singmos,39,31,23,10.0,speaker,0.03614609638249391
singmos,39,31,23,10.0,wavlm,0.037165203894710314
singmos,39,31,23,10.0,whisper,-0.017588356891330214
singmos,40,31,20,10.0,auditory_erb,0.027523537875628702
singmos,40,31,20,10.0,beats,0.02819547233726088
singmos,40,31,20,10.0,ced,0.05312313915989034
singmos,40,31,20,10.0,contentvec12,-0.018332757535382906
singmos,40,31,20,10.0,egemaps,0.07447235543776003
singmos,40,31,20,10.0,rmvpe_cont,0.023410724860434495
singmos,40,31,20,10.0,rmvpe_quant,-0.015750440538148683
singmos,40,31,20,10.0,speaker,0.030048518405313945
singmos,40,31,20,10.0,wavlm,0.026214325474072122
singmos,40,31,20,10.0,whisper,-0.027747613095100824
singmos,41,31,20,10.0,auditory_erb,0.023868715661752343
singmos,41,31,20,10.0,beats,0.02382326751764306
singmos,41,31,20,10.0,ced,0.06205122602141016
singmos,41,31,20,10.0,contentvec12,-0.012536385030745514
singmos,41,31,20,10.0,egemaps,0.06796447589555414
singmos,41,31,20,10.0,rmvpe_cont,0.024180562278414055
singmos,41,31,20,10.0,rmvpe_quant,-0.012145317709848495
singmos,41,31,20,10.0,speaker,0.02945806670268734
