dataset,outer_fold,method,k,mask,features,inner_equal_system_mse,inner_utterance_mse,outer_utterance_mse,n_outer_systems,n_outer_items,weights_json
brspeech,3,singleton,8,1014,contentvec12+wavlm+auditory_erb+speaker+rmvpe_cont+rmvpe_quant+ced+egemaps,0.8250015797298291,1.0190589324878294,2.5251361261440985,1,256,"{""contentvec12"": 0.14793421473536267, ""wavlm"": 0.41802416914413215, ""auditory_erb"": 1.0664144805931641e-18, ""speaker"": 8.665147050411492e-19, ""rmvpe_cont"": 0.0, ""rmvpe_quant"": 0.13243708159691966, ""ced"": 0.06328365105592251, ""egemaps"": 0.23832088346766303}"
brspeech,3,singleton,9,1015,whisper+contentvec12+wavlm+auditory_erb+speaker+rmvpe_cont+rmvpe_quant+ced+egemaps,0.8233071849313415,1.0198439668734518,2.5028865078804703,1,256,"{""whisper"": 0.029732895499372445, ""contentvec12"": 0.1414645807295657, ""wavlm"": 0.40991609334596574, ""auditory_erb"": 4.573423704162812e-19, ""speaker"": 2.0110994078818e-19, ""rmvpe_cont"": 0.0, ""rmvpe_quant"": 0.12883143716805726, ""ced"": 0.05640886242345767, ""egemaps"": 0.23364613083358132}"
brspeech,3,singleton,10,1023,whisper+contentvec12+wavlm+beats+auditory_erb+speaker+rmvpe_cont+rmvpe_quant+ced+egemaps,0.8233071624551865,1.0198454938465151,2.50353008132968,1,256,"{""whisper"": 0.029736017974285982, ""contentvec12"": 0.14147525451255613, ""wavlm"": 0.4099507850111242, ""beats"": 0.0, ""auditory_erb"": 1.1071408834883346e-17, ""speaker"": 0.0, ""rmvpe_cont"": 0.0, ""rmvpe_quant"": 0.12889731919556208, ""ced"": 0.05637816279960969, ""egemaps"": 0.2335624605068618}"
brspeech,3,inner_search,1,4,wavlm,1.1322182626682682,1.33288469800621,2.34966293566195,1,256,"{""wavlm"": 1.0}"
brspeech,3,inner_search,2,516,wavlm+egemaps,0.8928593849884221,1.044753877880676,1.481638257439752,1,256,"{""wavlm"": 0.5300655077457441, ""egemaps"": 0.46993449225425593}"
brspeech,3,inner_search,3,644,wavlm+rmvpe_quant+egemaps,0.8516799012940701,1.0438714040715895,2.8319214460098143,1,256,"{""wavlm"": 0.4942579565961162, ""rmvpe_quant"": 0.1882264120212285, ""egemaps"": 0.3175156313826553}"
brspeech,3,inner_search,4,646,contentvec12+wavlm+rmvpe_quant+egemaps,0.8287100125683253,1.0175230972051552,2.79220925115043,1,256,"{""contentvec12"": 0.1509284035702428, ""wavlm"": 0.4278235415048328, ""rmvpe_quant"": 0.16671258674846476, ""egemaps"": 0.2545354681764596}"
brspeech,3,inner_search,5,902,contentvec12+wavlm+rmvpe_quant+ced+egemaps,0.825001579703747,1.0190588400422929,2.52509298472206,1,256,"{""contentvec12"": 0.14793331300597568, ""wavlm"": 0.4180221521630094, ""rmvpe_quant"": 0.13243261049054267, ""ced"": 0.06328594251725744, ""egemaps"": 0.2383259818232149}"
brspeech,3,inner_search,6,903,whisper+contentvec12+wavlm+rmvpe_quant+ced+egemaps,0.8233071518122212,1.0198469458693955,2.5043539010121987,1,256,"{""whisper"": 0.029739215572684413, ""contentvec12"": 0.14149067829697823, ""wavlm"": 0.41000091620482965, ""rmvpe_quant"": 0.12897987303720793, ""ced"": 0.056340851633315515, ""egemaps"": 0.23344846525498428}"
brspeech,3,inner_search,7,911,whisper+contentvec12+wavlm+beats+rmvpe_quant+ced+egemaps,0.8233071518104154,1.0198469410617013,2.504349198570123,1,256,"{""whisper"": 0.029739230669053422, ""contentvec12"": 0.14149030790257006, ""wavlm"": 0.41000016026032354, ""beats"": 0.0, ""rmvpe_quant"": 0.12897964762648753, ""ced"": 0.056340466493681046, ""egemaps"": 0.23345018704788445}"
brspeech,3,inner_search,8,951,whisper+contentvec12+wavlm+auditory_erb+speaker+rmvpe_quant+ced+egemaps,0.8233071518456029,1.01984684516932,2.5042977092487337,1,256,"{""whisper"": 0.029739216759622572, ""contentvec12"": 0.14148941680696223, ""wavlm"": 0.4099992528529103, ""auditory_erb"": 6.524694792699876e-18, ""speaker"": 6.665514020180904e-18, ""rmvpe_quant"": 0.1289736944487006, ""ced"": 0.05634465889923607, ""egemaps"": 0.23345376023256836}"
brspeech,3,inner_search,9,959,whisper+contentvec12+wavlm+beats+auditory_erb+speaker+rmvpe_quant+ced+egemaps,0.8233071518104158,1.0198469408048725,2.504349198612172,1,256,"{""whisper"": 0.029739229757502542, ""contentvec12"": 0.1414903059529697, ""wavlm"": 0.41000016282381957, ""beats"": 1.1274008527954738e-18, ""auditory_erb"": 0.0, ""speaker"": 5.336307567702092e-20, ""rmvpe_quant"": 0.12897964782957616, ""ced"": 0.0563404656678702, ""egemaps"": 0.2334501879682619}"
brspeech,3,inner_search,10,1023,whisper+contentvec12+wavlm+beats+auditory_erb+speaker+rmvpe_cont+rmvpe_quant+ced+egemaps,0.8233071624551865,1.0198454938465151,2.50353008132968,1,256,"{""whisper"": 0.029736017974285982, ""contentvec12"": 0.14147525451255613, ""wavlm"": 0.4099507850111242, ""beats"": 0.0, ""auditory_erb"": 1.1071408834883346e-17, ""speaker"": 0.0, ""rmvpe_cont"": 0.0, ""rmvpe_quant"": 0.12889731919556208, ""ced"": 0.05637816279960969, ""egemaps"": 0.2335624605068618}"
brspeech,4,gate,1,512,egemaps,1.3092063572923758,1.3126249556808771,0.8044928422642149,2,190,"{""egemaps"": 1.0}"
brspeech,4,gate,2,516,wavlm+egemaps,1.1953211105096704,1.1739242996767414,0.6652342447245203,2,190,"{""wavlm"": 0.3100913460723679, ""egemaps"": 0.6899086539276321}"
brspeech,4,gate,3,518,contentvec12+wavlm+egemaps,1.1563934036779953,1.1162423348714658,0.626601045802438,2,190,"{""contentvec12"": 0.16466081847405356, ""wavlm"": 0.21990795663126406, ""egemaps"": 0.6154312248946825}"
brspeech,4,gate,4,774,contentvec12+wavlm+ced+egemaps,1.1551414729596037,1.1119638446261475,0.6191984718066036,2,190,"{""contentvec12"": 0.1629681089940255, ""wavlm"": 0.21408969337525824, ""ced"": 0.04739164607199414, ""egemaps"": 0.5755505515587221}"
brspeech,4,gate,5,775,whisper+contentvec12+wavlm+ced+egemaps,1.1524118359964095,1.1080308796296323,0.6040499533551685,2,190,"{""whisper"": 0.03720275032811479, ""contentvec12"": 0.15150372073049345, ""wavlm"": 0.20417307387133238, ""ced"": 0.04079386044996062, ""egemaps"": 0.5663265946200987}"
brspeech,4,gate,6,903,whisper+contentvec12+wavlm+rmvpe_quant+ced+egemaps,1.15241184195928,1.1080298718583153,0.6040516014978558,2,190,"{""whisper"": 0.03720207160270221, ""contentvec12"": 0.15147242844289024, ""wavlm"": 0.20425260191766936, ""rmvpe_quant"": 6.570265165262157e-17, ""ced"": 0.040764333001134995, ""egemaps"": 0.5663085650356032}"
brspeech,4,gate,7,919,whisper+contentvec12+wavlm+auditory_erb+rmvpe_quant+ced+egemaps,1.1524118360056108,1.1080308595867563,0.604050057450201,2,190,"{""whisper"": 0.037202689536947275, ""contentvec12"": 0.15150251170252818, ""wavlm"": 0.20417617765790838, ""auditory_erb"": 2.507153996401685e-17, ""rmvpe_quant"": 1.0842021724855044e-18, ""ced"": 0.04079250498219047, ""egemaps"": 0.5663261161204258}"
brspeech,4,gate,8,927,whisper+contentvec12+wavlm+beats+auditory_erb+rmvpe_quant+ced+egemaps,1.152411835996409,1.1080308775765206,0.6040499463209854,2,190,"{""whisper"": 0.037202768205619054, ""contentvec12"": 0.15150372330778442, ""wavlm"": 0.20417307055680228, ""beats"": 1.697549317504184e-17, ""auditory_erb"": 8.538910189949162e-18, ""rmvpe_quant"": 4.566036981292713e-19, ""ced"": 0.040793856313553374, ""egemaps"": 0.5663265816162408}"
brspeech,4,gate,9,959,whisper+contentvec12+wavlm+beats+auditory_erb+speaker+rmvpe_quant+ced+egemaps,1.1524118361154028,1.1080308639883931,0.6040502058654639,2,190,"{""whisper"": 0.03720218524654419, ""contentvec12"": 0.15149774216749887, ""wavlm"": 0.20418403098947666, ""beats"": 3.9611495778347355e-17, ""auditory_erb"": 1.7768210134553458e-17, ""speaker"": 7.660142458494265e-18, ""rmvpe_quant"": 1.6119036986249335e-18, ""ced"": 0.040792403225946065, ""egemaps"": 0.5663236383705342}"
brspeech,4,gate,10,1023,whisper+contentvec12+wavlm+beats+auditory_erb+speaker+rmvpe_cont+rmvpe_quant+ced+egemaps,1.152411836000068,1.1080308759171602,0.6040496583684009,2,190,"{""whisper"": 0.03720381305917217, ""contentvec12"": 0.15150280994841042, ""wavlm"": 0.20417396455916964, ""beats"": 7.751357319001713e-18, ""auditory_erb"": 1.473890267781686e-17, ""speaker"": 4.5185501966872686e-18, ""rmvpe_cont"": 0.0, ""rmvpe_quant"": 2.4755543735131792e-17, ""ced"": 0.040792904187011536, ""egemaps"": 0.5663265082462361}"
brspeech,4,shapley,1,512,egemaps,1.3092063572923758,1.3126249556808771,0.8044928422642149,2,190,"{""egemaps"": 1.0}"
brspeech,4,shapley,2,516,wavlm+egemaps,1.1953211105096704,1.1739242996767414,0.6652342447245203,2,190,"{""wavlm"": 0.3100913460723679, ""egemaps"": 0.6899086539276321}"
brspeech,4,shapley,3,772,wavlm+ced+egemaps,1.193193764834907,1.1678221893765617,0.6512018600881981,2,190,"{""wavlm"": 0.30112108366875784, ""ced"": 0.06177471966277769, ""egemaps"": 0.6371041966684644}"
brspeech,4,shapley,4,774,contentvec12+wavlm+ced+egemaps,1.1551414729596037,1.1119638446261475,0.6191984718066036,2,190,"{""contentvec12"": 0.1629681089940255, ""wavlm"": 0.21408969337525824, ""ced"": 0.04739164607199414, ""egemaps"": 0.5755505515587221}"
brspeech,4,shapley,5,806,contentvec12+wavlm+speaker+ced+egemaps,1.1551414396736972,1.1119660082366156,0.6191971038456724,2,190,"{""contentvec12"": 0.16304302997630263, ""wavlm"": 0.21390220385716127, ""speaker"": 0.0, ""ced"": 0.04746117142943721, ""egemaps"": 0.5755935947370988}"
brspeech,4,shapley,6,870,contentvec12+wavlm+speaker+rmvpe_cont+ced+egemaps,1.1551414396845716,1.1119662990762098,0.6191976423720723,2,190,"{""contentvec12"": 0.16304246218697546, ""wavlm"": 0.21390363132982132, ""speaker"": 0.0, ""rmvpe_cont"": 0.0, ""ced"": 0.04745696271930351, ""egemaps"": 0.5755969437638998}"
brspeech,4,shapley,7,871,whisper+contentvec12+wavlm+speaker+rmvpe_cont+ced+egemaps,1.152411835997471,1.1080309403470805,0.604050063315226,2,190,"{""whisper"": 0.037202854305988374, ""contentvec12"": 0.15150377574355323, ""wavlm"": 0.20417335931537284, ""speaker"": 0.0, ""rmvpe_cont"": 1.512218508644943e-17, ""ced"": 0.04079248851800043, ""egemaps"": 0.5663275221170851}"
brspeech,4,shapley,8,879,whisper+contentvec12+wavlm+beats+speaker+rmvpe_cont+ced+egemaps,1.1524118360006457,1.108030912195085,0.6040497167316429,2,190,"{""whisper"": 0.037203723779919096, ""contentvec12"": 0.15150252361229827, ""wavlm"": 0.20417424521846045, ""beats"": 5.562163609131531e-17, ""speaker"": 1.3332404468901094e-17, ""rmvpe_cont"": 2.975176757451128e-17, ""ced"": 0.04079281491531651, ""egemaps"": 0.5663266924740056}"
brspeech,4,shapley,9,1007,whisper+contentvec12+wavlm+beats+speaker+rmvpe_cont+rmvpe_quant+ced+egemaps,1.152411836006736,1.1080310306549068,0.604050307578689,2,190,"{""whisper"": 0.03720286692776111, ""contentvec12"": 0.1515033974250345, ""wavlm"": 0.20417499618739943, ""beats"": 0.0, ""speaker"": 0.0, ""rmvpe_cont"": 1.556814793317882e-17, ""rmvpe_quant"": 1.2554192948611206e-17, ""ced"": 0.04078998484594818, ""egemaps"": 0.5663287546138568}"
brspeech,4,shapley,10,1023,whisper+contentvec12+wavlm+beats+auditory_erb+speaker+rmvpe_cont+rmvpe_quant+ced+egemaps,1.152411836000068,1.1080308759171602,0.6040496583684009,2,190,"{""whisper"": 0.03720381305917217, ""contentvec12"": 0.15150280994841042, ""wavlm"": 0.20417396455916964, ""beats"": 7.751357319001713e-18, ""auditory_erb"": 1.473890267781686e-17, ""speaker"": 4.5185501966872686e-18, ""rmvpe_cont"": 0.0, ""rmvpe_quant"": 2.4755543735131792e-17, ""ced"": 0.040792904187011536, ""egemaps"": 0.5663265082462361}"
brspeech,4,singleton,1,512,egemaps,1.3092063572923758,1.3126249556808771,0.8044928422642149,2,190,"{""egemaps"": 1.0}"
brspeech,4,singleton,2,768,ced+egemaps,1.2959807422483545,1.2901583745809249,0.7361989938467061,2,190,"{""ced"": 0.15068967203975214, ""egemaps"": 0.8493103279602479}"
brspeech,4,singleton,3,772,wavlm+ced+egemaps,1.193193764834907,1.1678221893765617,0.6512018600881981,2,190,"{""wavlm"": 0.30112108366875784, ""ced"": 0.06177471966277769, ""egemaps"": 0.6371041966684644}"
brspeech,4,singleton,4,804,wavlm+speaker+ced+egemaps,1.193193764834907,1.1678221893482783,0.6512018600143497,2,190,"{""wavlm"": 0.3011210836776959, ""speaker"": 3.122502256758253e-17, ""ced"": 0.0617747200028726, ""egemaps"": 0.6371041963194315}"
brspeech,4,singleton,5,868,wavlm+speaker+rmvpe_cont+ced+egemaps,1.193193764843552,1.1678219474657865,0.6512015691422424,2,190,"{""wavlm"": 0.3011238431453409, ""speaker"": 4.811147140404427e-19, ""rmvpe_cont"": 2.296983946364212e-17, ""ced"": 0.06177405521512786, ""egemaps"": 0.6371021016395313}"
brspeech,4,singleton,6,870,contentvec12+wavlm+speaker+rmvpe_cont+ced+egemaps,1.1551414396845716,1.1119662990762098,0.6191976423720723,2,190,"{""contentvec12"": 0.16304246218697546, ""wavlm"": 0.21390363132982132, ""speaker"": 0.0, ""rmvpe_cont"": 0.0, ""ced"": 0.04745696271930351, ""egemaps"": 0.5755969437638998}"
brspeech,4,singleton,7,871,whisper+contentvec12+wavlm+speaker+rmvpe_cont+ced+egemaps,1.152411835997471,1.1080309403470805,0.604050063315226,2,190,"{""whisper"": 0.037202854305988374, ""contentvec12"": 0.15150377574355323, ""wavlm"": 0.20417335931537284, ""speaker"": 0.0, ""rmvpe_cont"": 1.512218508644943e-17, ""ced"": 0.04079248851800043, ""egemaps"": 0.5663275221170851}"
brspeech,4,singleton,8,879,whisper+contentvec12+wavlm+beats+speaker+rmvpe_cont+ced+egemaps,1.1524118360006457,1.108030912195085,0.6040497167316429,2,190,"{""whisper"": 0.037203723779919096, ""contentvec12"": 0.15150252361229827, ""wavlm"": 0.20417424521846045, ""beats"": 5.562163609131531e-17, ""speaker"": 1.3332404468901094e-17, ""rmvpe_cont"": 2.975176757451128e-17, ""ced"": 0.04079281491531651, ""egemaps"": 0.5663266924740056}"
brspeech,4,singleton,9,1007,whisper+contentvec12+wavlm+beats+speaker+rmvpe_cont+rmvpe_quant+ced+egemaps,1.152411836006736,1.1080310306549068,0.604050307578689,2,190,"{""whisper"": 0.03720286692776111, ""contentvec12"": 0.1515033974250345, ""wavlm"": 0.20417499618739943, ""beats"": 0.0, ""speaker"": 0.0, ""rmvpe_cont"": 1.556814793317882e-17, ""rmvpe_quant"": 1.2554192948611206e-17, ""ced"": 0.04078998484594818, ""egemaps"": 0.5663287546138568}"
brspeech,4,singleton,10,1023,whisper+contentvec12+wavlm+beats+auditory_erb+speaker+rmvpe_cont+rmvpe_quant+ced+egemaps,1.152411836000068,1.1080308759171602,0.6040496583684009,2,190,"{""whisper"": 0.03720381305917217, ""contentvec12"": 0.15150280994841042, ""wavlm"": 0.20417396455916964, ""beats"": 7.751357319001713e-18, ""auditory_erb"": 1.473890267781686e-17, ""speaker"": 4.5185501966872686e-18, ""rmvpe_cont"": 0.0, ""rmvpe_quant"": 2.4755543735131792e-17, ""ced"": 0.040792904187011536, ""egemaps"": 0.5663265082462361}"
brspeech,4,inner_search,1,512,egemaps,1.3092063572923758,1.3126249556808771,0.8044928422642149,2,190,"{""egemaps"": 1.0}"
brspeech,4,inner_search,2,516,wavlm+egemaps,1.1953211105096704,1.1739242996767414,0.6652342447245203,2,190,"{""wavlm"": 0.3100913460723679, ""egemaps"": 0.6899086539276321}"
brspeech,4,inner_search,3,518,contentvec12+wavlm+egemaps,1.1563934036779953,1.1162423348714658,0.626601045802438,2,190,"{""contentvec12"": 0.16466081847405356, ""wavlm"": 0.21990795663126406, ""egemaps"": 0.6154312248946825}"
brspeech,4,inner_search,4,519,whisper+contentvec12+wavlm+egemaps,1.1533284598537836,1.1114661067151896,0.6090686402628017,2,190,"{""whisper"": 0.039244614479661606, ""contentvec12"": 0.152248446313102, ""wavlm"": 0.2087548577605892, ""egemaps"": 0.5997520814466473}"
brspeech,4,inner_search,5,775,whisper+contentvec12+wavlm+ced+egemaps,1.1524118359964095,1.1080308796296323,0.6040499533551685,2,190,"{""whisper"": 0.03720275032811479, ""contentvec12"": 0.15150372073049345, ""wavlm"": 0.20417307387133238, ""ced"": 0.04079386044996062, ""egemaps"": 0.5663265946200987}"
brspeech,4,inner_search,6,791,whisper+contentvec12+wavlm+auditory_erb+ced+egemaps,1.1524118359964088,1.1080308785398572,0.6040499492881493,2,190,"{""whisper"": 0.037202760785846535, ""contentvec12"": 0.15150372153948818, ""wavlm"": 0.20417307181407052, ""auditory_erb"": 3.1270815286293463e-17, ""ced"": 0.04079385827023928, ""egemaps"": 0.5663265875903555}"
brspeech,4,inner_search,7,799,whisper+contentvec12+wavlm+beats+auditory_erb+ced+egemaps,1.152411835996409,1.1080308775765206,0.6040499463209854,2,190,"{""whisper"": 0.0372027682056205, ""contentvec12"": 0.15150372330778383, ""wavlm"": 0.20417307055680192, ""beats"": 0.0, ""auditory_erb"": 0.0, ""ced"": 0.04079385631355018, ""egemaps"": 0.5663265816162435}"
brspeech,4,inner_search,8,927,whisper+contentvec12+wavlm+beats+auditory_erb+rmvpe_quant+ced+egemaps,1.152411835996409,1.1080308775765206,0.6040499463209854,2,190,"{""whisper"": 0.037202768205619054, ""contentvec12"": 0.15150372330778442, ""wavlm"": 0.20417307055680228, ""beats"": 1.697549317504184e-17, ""auditory_erb"": 8.538910189949162e-18, ""rmvpe_quant"": 4.566036981292713e-19, ""ced"": 0.040793856313553374, ""egemaps"": 0.5663265816162408}"
brspeech,4,inner_search,9,1007,whisper+contentvec12+wavlm+beats+speaker+rmvpe_cont+rmvpe_quant+ced+egemaps,1.152411836006736,1.1080310306549068,0.604050307578689,2,190,"{""whisper"": 0.03720286692776111, ""contentvec12"": 0.1515033974250345, ""wavlm"": 0.20417499618739943, ""beats"": 0.0, ""speaker"": 0.0, ""rmvpe_cont"": 1.556814793317882e-17, ""rmvpe_quant"": 1.2554192948611206e-17, ""ced"": 0.04078998484594818, ""egemaps"": 0.5663287546138568}"
brspeech,4,inner_search,10,1023,whisper+contentvec12+wavlm+beats+auditory_erb+speaker+rmvpe_cont+rmvpe_quant+ced+egemaps,1.152411836000068,1.1080308759171602,0.6040496583684009,2,190,"{""whisper"": 0.03720381305917217, ""contentvec12"": 0.15150280994841042, ""wavlm"": 0.20417396455916964, ""beats"": 7.751357319001713e-18, ""auditory_erb"": 1.473890267781686e-17, ""speaker"": 4.5185501966872686e-18, ""rmvpe_cont"": 0.0, ""rmvpe_quant"": 2.4755543735131792e-17, ""ced"": 0.040792904187011536, ""egemaps"": 0.5663265082462361}"
bvcc,0,gate,1,256,ced,0.3574034162406678,0.3627881532565072,0.3234436446049504,35,995,"{""ced"": 1.0}"
bvcc,0,gate,2,260,wavlm+ced,0.2984882410417261,0.3029333006018951,0.2631037085415258,35,995,"{""wavlm"": 0.44238392946151056, ""ced"": 0.5576160705384894}"
bvcc,0,gate,3,268,wavlm+beats+ced,0.2849514902366393,0.2890254501053694,0.2507653127148951,35,995,"{""wavlm"": 0.35819921569491353, ""beats"": 0.27694305221754745, ""ced"": 0.3648577320875391}"
bvcc,0,gate,4,269,whisper+wavlm+beats+ced,0.275700092037562,0.2789770680520489,0.236827432553154,35,995,"{""whisper"": 0.19619254477731315, ""wavlm"": 0.2623766478845527, ""beats"": 0.23275428412737673, ""ced"": 0.3086765232107574}"
bvcc,0,gate,5,301,whisper+wavlm+beats+speaker+ced,0.2725249328580337,0.2759032341677264,0.2348702619003941,35,995,"{""whisper"": 0.1752337039222123, ""wavlm"": 0.2267845012499369, ""beats"": 0.20696699180749656, ""speaker"": 0.13497906904567805, ""ced"": 0.25603573397467616}"
bvcc,0,gate,6,303,whisper+contentvec12+wavlm+beats+speaker+ced,0.2722438166877234,0.2756235384075474,0.2351256144031068,35,995,"{""whisper"": 0.16644040264521573, ""contentvec12"": 0.0378467816809268, ""wavlm"": 0.21100985069196224, ""beats"": 0.20504934597223448, ""speaker"": 0.1277707320712732, ""ced"": 0.2518828869383876}"
bvcc,0,gate,7,815,whisper+contentvec12+wavlm+beats+speaker+ced+egemaps,0.2722438173511243,0.2756234815055428,0.2351248779812246,35,995,"{""whisper"": 0.16645821231859523, ""contentvec12"": 0.03781679899142345, ""wavlm"": 0.21101208015819298, ""beats"": 0.20502207630321626, ""speaker"": 0.1278216019944486, ""ced"": 0.25186923023412344, ""egemaps"": 0.0}"
bvcc,0,gate,8,879,whisper+contentvec12+wavlm+beats+speaker+rmvpe_cont+ced+egemaps,0.2722438172486869,0.2756234853789698,0.2351249769279052,35,995,"{""whisper"": 0.16645764905370558, ""contentvec12"": 0.03782090414758683, ""wavlm"": 0.2110077904911202, ""beats"": 0.20502421860985073, ""speaker"": 0.12781815975911168, ""rmvpe_cont"": 7.657177843178875e-18, ""ced"": 0.25187127793862496, ""egemaps"": 1.41420620873578e-17}"
bvcc,0,gate,9,895,whisper+contentvec12+wavlm+beats+auditory_erb+speaker+rmvpe_cont+ced+egemaps,0.2722438172249062,0.2756234881568735,0.235125029785484,35,995,"{""whisper"": 0.16645712150524059, ""contentvec12"": 0.03782262613780265, ""wavlm"": 0.2110059062836009, ""beats"": 0.20502471036929998, ""auditory_erb"": 1.1533200609814553e-17, ""speaker"": 0.12781772429486235, ""rmvpe_cont"": 2.0565959959334412e-18, ""ced"": 0.25187191140919357, ""egemaps"": 1.1641620827063104e-17}"
bvcc,0,gate,10,1023,whisper+contentvec12+wavlm+beats+auditory_erb+speaker+rmvpe_cont+rmvpe_quant+ced+egemaps,0.2722438171996129,0.2756234932924005,0.2351250683505208,35,995,"{""whisper"": 0.16645568885402415, ""contentvec12"": 0.037823254916538165, ""wavlm"": 0.21100700005497774, ""beats"": 0.2050248464992517, ""auditory_erb"": 0.0, ""speaker"": 0.12781693265504035, ""rmvpe_cont"": 1.2400562347802957e-18, ""rmvpe_quant"": 0.0, ""ced"": 0.2518722770201679, ""egemaps"": 1.3525422101756668e-17}"
bvcc,0,shapley,1,256,ced,0.3574034162406678,0.3627881532565072,0.3234436446049504,35,995,"{""ced"": 1.0}"
bvcc,0,shapley,2,264,beats+ced,0.3183183948520647,0.3229795185846321,0.2860096955829762,35,995,"{""beats"": 0.43737858999074136, ""ced"": 0.5626214100092587}"
bvcc,0,shapley,3,268,wavlm+beats+ced,0.2849514902366393,0.2890254501053694,0.2507653127148951,35,995,"{""wavlm"": 0.35819921569491353, ""beats"": 0.27694305221754745, ""ced"": 0.3648577320875391}"
bvcc,0,shapley,4,300,wavlm+beats+speaker+ced,0.2796677841043427,0.2839220849662339,0.2457572472040281,35,995,"{""wavlm"": 0.30003969396036806, ""beats"": 0.2382265900225959, ""speaker"": 0.17129708799057736, ""ced"": 0.29043662802645875}"
bvcc,0,shapley,5,301,whisper+wavlm+beats+speaker+ced,0.2725249328580337,0.2759032341677264,0.2348702619003941,35,995,"{""whisper"": 0.1752337039222123, ""wavlm"": 0.2267845012499369, ""beats"": 0.20696699180749656, ""speaker"": 0.13497906904567805, ""ced"": 0.25603573397467616}"
bvcc,0,shapley,6,303,whisper+contentvec12+wavlm+beats+speaker+ced,0.2722438166877234,0.2756235384075474,0.2351256144031068,35,995,"{""whisper"": 0.16644040264521573, ""contentvec12"": 0.0378467816809268, ""wavlm"": 0.21100985069196224, ""beats"": 0.20504934597223448, ""speaker"": 0.1277707320712732, ""ced"": 0.2518828869383876}"
bvcc,0,shapley,7,815,whisper+contentvec12+wavlm+beats+speaker+ced+egemaps,0.2722438173511243,0.2756234815055428,0.2351248779812246,35,995,"{""whisper"": 0.16645821231859523, ""contentvec12"": 0.03781679899142345, ""wavlm"": 0.21101208015819298, ""beats"": 0.20502207630321626, ""speaker"": 0.1278216019944486, ""ced"": 0.25186923023412344, ""egemaps"": 0.0}"
bvcc,0,shapley,8,831,whisper+contentvec12+wavlm+beats+auditory_erb+speaker+ced+egemaps,0.2722438172504379,0.2756234870044912,0.2351250076211238,35,995,"{""whisper"": 0.16645727939942068, ""contentvec12"": 0.037821603297101394, ""wavlm"": 0.2110066988812568, ""beats"": 0.20502436282186545, ""auditory_erb"": 0.0, ""speaker"": 0.1278188178412884, ""ced"": 0.2518712377590674, ""egemaps"": 0.0}"
bvcc,0,shapley,9,895,whisper+contentvec12+wavlm+beats+auditory_erb+speaker+rmvpe_cont+ced+egemaps,0.2722438172249062,0.2756234881568735,0.235125029785484,35,995,"{""whisper"": 0.16645712150524059, ""contentvec12"": 0.03782262613780265, ""wavlm"": 0.2110059062836009, ""beats"": 0.20502471036929998, ""auditory_erb"": 1.1533200609814553e-17, ""speaker"": 0.12781772429486235, ""rmvpe_cont"": 2.0565959959334412e-18, ""ced"": 0.25187191140919357, ""egemaps"": 1.1641620827063104e-17}"
bvcc,0,shapley,10,1023,whisper+contentvec12+wavlm+beats+auditory_erb+speaker+rmvpe_cont+rmvpe_quant+ced+egemaps,0.2722438171996129,0.2756234932924005,0.2351250683505208,35,995,"{""whisper"": 0.16645568885402415, ""contentvec12"": 0.037823254916538165, ""wavlm"": 0.21100700005497774, ""beats"": 0.2050248464992517, ""auditory_erb"": 0.0, ""speaker"": 0.12781693265504035, ""rmvpe_cont"": 1.2400562347802957e-18, ""rmvpe_quant"": 0.0, ""ced"": 0.2518722770201679, ""egemaps"": 1.3525422101756668e-17}"
bvcc,0,singleton,1,256,ced,0.3574034162406678,0.3627881532565072,0.3234436446049504,35,995,"{""ced"": 1.0}"
bvcc,0,singleton,2,264,beats+ced,0.3183183948520647,0.3229795185846321,0.2860096955829762,35,995,"{""beats"": 0.43737858999074136, ""ced"": 0.5626214100092587}"
bvcc,0,singleton,3,268,wavlm+beats+ced,0.2849514902366393,0.2890254501053694,0.2507653127148951,35,995,"{""wavlm"": 0.35819921569491353, ""beats"": 0.27694305221754745, ""ced"": 0.3648577320875391}"
bvcc,0,singleton,4,300,wavlm+beats+speaker+ced,0.2796677841043427,0.2839220849662339,0.2457572472040281,35,995,"{""wavlm"": 0.30003969396036806, ""beats"": 0.2382265900225959, ""speaker"": 0.17129708799057736, ""ced"": 0.29043662802645875}"
bvcc,0,singleton,5,301,whisper+wavlm+beats+speaker+ced,0.2725249328580337,0.2759032341677264,0.2348702619003941,35,995,"{""whisper"": 0.1752337039222123, ""wavlm"": 0.2267845012499369, ""beats"": 0.20696699180749656, ""speaker"": 0.13497906904567805, ""ced"": 0.25603573397467616}"
bvcc,0,singleton,6,303,whisper+contentvec12+wavlm+beats+speaker+ced,0.2722438166877234,0.2756235384075474,0.2351256144031068,35,995,"{""whisper"": 0.16644040264521573, ""contentvec12"": 0.0378467816809268, ""wavlm"": 0.21100985069196224, ""beats"": 0.20504934597223448, ""speaker"": 0.1277707320712732, ""ced"": 0.2518828869383876}"
bvcc,0,singleton,7,815,whisper+contentvec12+wavlm+beats+speaker+ced+egemaps,0.2722438173511243,0.2756234815055428,0.2351248779812246,35,995,"{""whisper"": 0.16645821231859523, ""contentvec12"": 0.03781679899142345, ""wavlm"": 0.21101208015819298, ""beats"": 0.20502207630321626, ""speaker"": 0.1278216019944486, ""ced"": 0.25186923023412344, ""egemaps"": 0.0}"
