dataset,method,k,system_id,system_mse,mos,prediction,n_items
bvcc,singleton,9,syseba96,0.2959442178685479,3.6553030303030303,3.297588548845981,33
bvcc,singleton,9,sysec647,0.18095150887565678,2.4625,2.654407452200031,30
bvcc,singleton,9,sysec937,0.2549830100890382,1.8823529411764706,2.219392628331351,34
bvcc,singleton,9,syseccd8,0.3089410051104112,2.890151515151515,2.9762354577840604,33
bvcc,singleton,9,sysf0cac,0.2322477131726709,3.5528846153846154,3.4263087423748955,26
bvcc,singleton,9,sysf1fca,0.348991198681147,3.2954545454545454,3.659170134149051,33
bvcc,singleton,9,sysf211e,0.24001972048588818,2.4010416666666665,2.3451679439142854,24
bvcc,singleton,9,sysf2d64,0.1832249085998477,3.8225806451612905,3.787718615149973,31
bvcc,singleton,9,sysf53fb,0.09075830589108148,1.2903225806451613,1.3433426744029595,31
bvcc,singleton,9,sysf645e,0.18104466582994228,3.931451612903226,3.8885393677020783,31
bvcc,singleton,9,sysf7bda,0.13357306284738876,2.5044642857142856,2.4763141917105775,28
bvcc,singleton,9,sysf7f3d,0.20529853674317924,2.9296875,2.6611602066560676,16
bvcc,singleton,9,sysf9a64,0.17875046842205441,2.5375,2.662428120081847,30
bvcc,singleton,9,sysf9ead,0.210998773933246,4.4,4.085901038082242,30
bvcc,singleton,9,sysfd5c5,0.35134585401655793,3.734375,3.3153704678466513,32
bvcc,singleton,9,sysff05c,0.16590919422667574,2.705357142857143,2.7221662114640917,28
bvcc,singleton,10,sys00691,0.17410700685928837,2.8666666666666667,2.939534469614668,30
bvcc,singleton,10,sys00991,0.3698396994676102,3.3461538461538463,3.002843989349989,26
bvcc,singleton,10,sys02819,0.2134301533658596,2.6964285714285716,2.5062248232821758,28
bvcc,singleton,10,sys02a43,0.14692465807028332,2.689655172413793,2.6705908995642833,29
bvcc,singleton,10,sys049d2,0.20425830605876527,3.336206896551724,3.307023931739796,29
bvcc,singleton,10,sys05205,0.18082590740755575,2.66796875,2.66737483728578,32
bvcc,singleton,10,sys08595,0.22384820746875195,2.6066176470588234,2.781652751162121,34
bvcc,singleton,10,sys0b2c1,0.2161770618933089,3.254032258064516,3.1319657369911527,31
bvcc,singleton,10,sys0b3ef,0.2708207904123266,3.5528846153846154,3.557406948104014,26
bvcc,singleton,10,sys0ca9f,0.2976043801347266,2.78125,2.8827480893797364,32
bvcc,singleton,10,sys0ce8e,0.21739822724572946,3.988970588235294,3.685397764627705,34
bvcc,singleton,10,sys0e098,0.2736589014526862,2.3703703703703702,2.414138867585242,27
bvcc,singleton,10,sys0eb39,0.3937305955601248,3.1971153846153846,3.5434421359686286,26
bvcc,singleton,10,sys0fb10,0.32014227526589556,3.9609375,3.5475316737176477,32
bvcc,singleton,10,sys0fb9c,0.3684066127331816,2.5848214285714284,2.8374767881434955,28
bvcc,singleton,10,sys10495,0.10814020014161693,2.0905172413793105,2.114943155342319,29
bvcc,singleton,10,sys10a86,0.23314114533158503,4.083333333333333,3.9980730735165624,27
bvcc,singleton,10,sys16354,0.21228528154646528,3.913793103448276,3.822197656545575,29
bvcc,singleton,10,sys174d8,0.30527308459333236,2.13671875,2.572285685066753,32
bvcc,singleton,10,sys19236,0.18435550601699385,2.11328125,2.163093500525551,32
bvcc,singleton,10,sys1aa9c,0.2737915274945461,2.5984848484848486,2.203003686426057,33
bvcc,singleton,10,sys1e139,0.10998459364689991,2.007575757575758,2.0718676124527926,33
bvcc,singleton,10,sys1f57a,0.34389653684352783,3.345833333333333,3.0637973092417563,30
bvcc,singleton,10,sys20bf9,0.2855940792590601,2.5,2.8420557728686417,34
bvcc,singleton,10,sys20cc3,0.29721821463361336,3.087121212121212,3.0977780710652536,33
bvcc,singleton,10,sys22c53,0.3349998899834289,3.860294117647059,3.4595029317798107,34
bvcc,singleton,10,sys24ed5,0.1984557750336044,2.475806451612903,2.4334453670765046,31
bvcc,singleton,10,sys25816,0.13889561901508632,2.4375,2.3312429018959766,32
bvcc,singleton,10,sys263f8,0.21378994131785217,3.4663461538461537,3.285707963806728,26
bvcc,singleton,10,sys2863f,0.42366766006057593,1.356060606060606,1.9152692028182727,33
bvcc,singleton,10,sys29328,0.2362082010056711,1.9,2.1826504916747598,15
bvcc,singleton,10,sys294a1,0.20354456152640757,3.0948275862068964,2.9436850194536146,29
bvcc,singleton,10,sys29eee,0.1474544019684733,2.7723214285714284,2.864307393360206,28
bvcc,singleton,10,sys2a001,0.10647083874022434,4.165441176470588,4.045243105970822,34
bvcc,singleton,10,sys2a489,0.2931564554902908,2.4094827586206895,2.714130146621466,29
bvcc,singleton,10,sys2c90c,0.2033331503560117,3.6136363636363638,3.604180153802194,33
bvcc,singleton,10,sys2e1cb,0.141144919002929,3.1336206896551726,3.0049158989797853,29
bvcc,singleton,10,sys2fed0,0.22052466294526243,2.287037037037037,2.5728302759207886,27
bvcc,singleton,10,sys330d3,0.15351167623689618,3.5288461538461537,3.313350564093348,26
bvcc,singleton,10,sys35c79,0.16108494597293685,2.2416666666666667,2.442776720381829,15
bvcc,singleton,10,sys36d71,0.1351631174827517,2.0,2.117336160703849,18
bvcc,singleton,10,sys372fe,0.1270849727774846,2.3916666666666666,2.4214424851018674,15
bvcc,singleton,10,sys38b22,0.18392610749589833,1.725,1.8300541340088674,30
bvcc,singleton,10,sys38cf4,0.23837975423429975,4.235,3.867429382402415,25
bvcc,singleton,10,sys3ad60,0.3091031293678304,3.2196969696969697,2.863888469308472,33
bvcc,singleton,10,sys3afc3,0.26109794321064483,2.975,2.880597657861371,30
bvcc,singleton,10,sys3d8c6,0.2215973708711386,3.782258064516129,3.5160422309512813,31
bvcc,singleton,10,sys3dea1,0.30027810663157717,2.721774193548387,3.0047156035799985,31
bvcc,singleton,10,sys4017d,0.2462141776338072,3.691666666666667,3.815159669813908,15
bvcc,singleton,10,sys41cc1,0.14696632585578487,3.565,3.671938910411396,25
bvcc,singleton,10,sys41dae,0.2885787138165491,2.6120689655172415,2.9377977502953683,29
bvcc,singleton,10,sys429a3,0.3318761571388436,2.2901785714285716,2.7056418924608243,28
bvcc,singleton,10,sys433f2,0.20003759086217715,3.6180555555555554,3.3751648538813486,36
bvcc,singleton,10,sys44ea4,0.3374361403753086,3.754166666666667,3.8282240027038776,30
bvcc,singleton,10,sys46d3a,0.45875869904753963,1.9153225806451613,2.415311626815936,31
bvcc,singleton,10,sys4800c,0.6401234354202981,2.00390625,2.7425509103962376,32
bvcc,singleton,10,sys48dd4,0.24242258779216488,3.782142857142857,3.5620030656638577,35
bvcc,singleton,10,sys4a150,0.21893934107804375,2.703125,2.4514091882433733,32
bvcc,singleton,10,sys4bafa,0.6706578516833165,2.408333333333333,3.114745560212468,30
bvcc,singleton,10,sys4d7b2,0.4726063073108487,2.9482758620689653,3.3517805174292956,29
bvcc,singleton,10,sys50848,0.13862618304261867,2.671875,2.4241366607557957,16
bvcc,singleton,10,sys50bf1,0.13221714984318336,1.5808823529411764,1.7493480233221508,17
bvcc,singleton,10,sys50c71,0.16970540076298032,2.1296296296296298,2.136112165764501,27
bvcc,singleton,10,sys520c6,0.1764126776111749,2.15,2.191107264546977,15
bvcc,singleton,10,sys53b38,0.14834794332988996,3.399193548387097,3.4247444208583393,31
bvcc,singleton,10,sys541b0,0.18126588465608848,3.282258064516129,3.1996712106640453,31
bvcc,singleton,10,sys56eb0,0.3034880784327515,2.713709677419355,2.723172778997158,31
bvcc,singleton,10,sys5e858,0.22546764315849535,2.492424242424242,2.8560308435422908,33
bvcc,singleton,10,sys6171c,0.1597696492206173,3.4166666666666665,3.475385404205599,30
bvcc,singleton,10,sys61e08,0.20506557302591277,2.8958333333333335,3.0635328420354346,30
bvcc,singleton,10,sys64e2f,0.3084539796377841,4.023148148148148,3.6305032549295695,27
bvcc,singleton,10,sys64f06,0.15911533661961808,1.8598484848484849,1.745658732323688,33
bvcc,singleton,10,sys6629f,0.5144558215933,1.7824074074074074,2.4002361756114943,27
bvcc,singleton,10,sys66a81,0.10688979576730609,1.2386363636363635,1.1763725242230214,33
bvcc,singleton,10,sys67c8d,0.24532959889795938,2.683333333333333,2.340501337094842,15
bvcc,singleton,10,sys694ff,0.2121786443279949,2.970833333333333,3.006443340726359,30
bvcc,singleton,10,sys6b49f,0.24841641067127795,2.4655172413793105,2.646475355779013,29
bvcc,singleton,10,sys6b9da,0.20329737299266223,2.7416666666666667,2.6725279113014815,30
bvcc,singleton,10,sys72611,0.2897394781665745,3.185344827586207,3.122715972752567,29
bvcc,singleton,10,sys732a7,0.20720948476130988,2.61,2.6087694557587313,25
bvcc,singleton,10,sys768cf,0.20496252235768236,3.441666666666667,3.4249734952981092,30
bvcc,singleton,10,sys77fa4,0.13946479315172056,3.217741935483871,3.1413467282995056,31
bvcc,singleton,10,sys798be,0.18753325194914108,3.657258064516129,3.4386853425993382,31
bvcc,singleton,10,sys7ab3c,0.22660128952140274,3.2875,3.1868786844263495,30
bvcc,singleton,10,sys7b162,0.32644775046189844,2.681451612903226,2.9407139707032446,31
bvcc,singleton,10,sys7c5fb,0.1982740069211632,1.971774193548387,1.92102288287626,31
bvcc,singleton,10,sys8094c,0.2959645726963121,3.899193548387097,3.482406099824202,31
bvcc,singleton,10,sys83090,0.3167741120585398,3.5546875,3.183623084638342,32
bvcc,singleton,10,sys85ef8,0.2678860894954738,3.7,3.6321270141844013,30
bvcc,singleton,10,sys8a5ed,0.17516448085703332,3.390625,3.1990088147901337,24
bvcc,singleton,10,sys8bd6f,0.1668896559659344,2.865740740740741,2.866090708632772,27
bvcc,singleton,10,sys8d3e2,0.09056513090977304,2.1979166666666665,2.166682770184491,12
bvcc,singleton,10,sys8e2bf,0.19413338843577482,2.6484375,2.698485894712001,16
bvcc,singleton,10,sys8e5c5,0.16817585982502428,1.8984375,1.8304887380390285,32
bvcc,singleton,10,sys8f532,0.14781381981828542,4.444444444444445,4.320220813621021,27
bvcc,singleton,10,sys92962,0.19744626612131858,3.8660714285714284,3.599079072956439,14
bvcc,singleton,10,sys9349e,0.18674044610480325,3.806451612903226,3.511606966907099,31
bvcc,singleton,10,sys9368a,0.2472253663321996,2.596774193548387,2.760614802901156,31
bvcc,singleton,10,sys945b8,0.1408991985114461,4.209821428571429,4.012059051988227,28
bvcc,singleton,10,sys94e9f,0.1322378899356577,2.4615384615384617,2.5581804343009704,26
bvcc,singleton,10,sys9525c,0.2514478772557354,1.4375,1.8083889724575715,14
bvcc,singleton,10,sys9d400,0.183736913578537,3.9741379310344827,3.700791276145752,29
bvcc,singleton,10,sys9dbae,0.21084081396770707,2.625,2.401628732058976,16
bvcc,singleton,10,sys9dd03,0.13818122689110043,4.396551724137931,4.439083778182145,29
bvcc,singleton,10,sys9dead,0.3539135785886764,3.3068181818181817,3.4078758984761963,33
bvcc,singleton,10,sys9decb,0.5077935151588294,2.4903846153846154,2.9658285520190835,26
bvcc,singleton,10,sys9e6de,0.16042050813957964,2.3275862068965516,2.337475478070919,29
bvcc,singleton,10,sys9efbf,0.20214222354474018,2.7455357142857144,2.682449977793113,28
bvcc,singleton,10,sys9f4e0,0.2586462022683788,2.717741935483871,2.808704618972739,31
bvcc,singleton,10,sys9f572,0.34827250227490225,1.5133928571428572,2.015628929356229,28
bvcc,singleton,10,sysa0656,0.47954079485223466,1.8984375,2.4744494898819656,16
bvcc,singleton,10,sysa1387,0.17907421647381422,4.452586206896552,4.1741779368410565,29
bvcc,singleton,10,sysa22c0,0.26294950953461915,3.7731481481481484,3.485540836876656,27
bvcc,singleton,10,sysa360c,0.1807812967279221,3.125,3.43928134179064,31
bvcc,singleton,10,sysa6294,0.367251998662887,3.7375,3.2345173364816495,30
bvcc,singleton,10,sysa7a61,0.11979898440087783,1.842741935483871,1.9288128633141475,31
bvcc,singleton,10,sysaa5ec,0.16963621570105697,3.4663461538461537,3.280941837648676,26
bvcc,singleton,10,sysac5dd,0.24059646959313266,3.7451923076923075,3.4576508689914505,26
bvcc,singleton,10,sysacdf0,0.2448346402679773,2.9154411764705883,2.917133753281013,34
bvcc,singleton,10,sysb084d,0.23020767082560295,3.051470588235294,2.904881035688072,34
bvcc,singleton,10,sysb1913,0.23827670862823092,2.3392857142857144,2.415071619128941,28
bvcc,singleton,10,sysb25c6,0.2049047114374612,4.258333333333334,3.9307639613811753,30
bvcc,singleton,10,sysb2a4f,0.11294392184306493,2.306451612903226,2.2479631806411864,31
bvcc,singleton,10,sysb526f,0.12273673718602056,3.1375,3.181807112943943,30
bvcc,singleton,10,sysb634f,0.4803515052125775,1.7241379310344827,2.3227514035901797,29
bvcc,singleton,10,sysb9f31,0.21022090341083507,2.992424242424242,3.05079877048465,33
bvcc,singleton,10,sysba29c,0.39821961515364257,2.32421875,2.733019581761815,32
bvcc,singleton,10,sysbb552,0.3932359607862765,3.314516129032258,2.8436853889461093,31
bvcc,singleton,10,sysbc1c2,0.40633885740464265,2.3068181818181817,2.6736078718441045,33
bvcc,singleton,10,sysbcae1,0.27778377124150505,2.9791666666666665,2.7675994473039216,30
bvcc,singleton,10,sysbce79,0.15297436471719136,2.7916666666666665,2.7191810962518366,18
bvcc,singleton,10,sysbdba5,0.39706564170637765,3.8669354838709675,3.4885220427566273,31
bvcc,singleton,10,sysbe0ef,0.31637858467881314,3.1856060606060606,3.201359325003848,33
bvcc,singleton,10,sysc02df,0.1766733553049342,2.4833333333333334,2.380330255998341,15
bvcc,singleton,10,sysc182e,0.18497316688480198,2.4134615384615383,2.4205321293825204,26
bvcc,singleton,10,sysc276f,0.13092149522038424,2.004032258064516,2.0239239215117646,31
bvcc,singleton,10,sysc2927,0.09473754193315555,1.9301470588235294,1.8143991138535596,34
bvcc,singleton,10,sysc382e,0.10008761733521819,1.4453125,1.442965541242383,16
bvcc,singleton,10,sysc84fa,0.21676909402966232,4.1022727272727275,3.8322826624968656,33
bvcc,singleton,10,syscc473,0.16816105205016857,2.42578125,2.405779184347508,32
bvcc,singleton,10,sysccc28,0.21974774173636807,3.7241379310344827,3.7301130130860387,29
bvcc,singleton,10,syscfed8,0.09563899126267213,1.8541666666666667,1.7633084120158158,30
bvcc,singleton,10,sysd2e72,0.2860209384639043,1.8103448275862069,2.157682707369338,29
bvcc,singleton,10,sysd2ea4,0.3706601179386157,2.9051724137931036,2.910090552025834,29
bvcc,singleton,10,sysd3cb2,0.25103425363179893,2.8666666666666667,2.9994364125901023,30
bvcc,singleton,10,sysd525d,0.16069556238404414,1.8103448275862069,2.0555150577866064,29
bvcc,singleton,10,sysd6a96,0.14279804204058935,3.0357142857142856,2.828720023201211,14
bvcc,singleton,10,sysd81da,0.16552220077068844,4.116071428571429,3.9792478548675185,28
bvcc,singleton,10,sysdc2ac,0.20650935479582555,3.80859375,3.983218053586276,32
bvcc,singleton,10,sysdd2d4,0.2734403785562594,3.8208333333333333,3.548374704338907,30
bvcc,singleton,10,syse03e2,0.25194867304623136,3.5698529411764706,3.50562924000713,34
bvcc,singleton,10,syse0aaa,0.4592138794748928,3.287037037037037,3.6537812561050185,27
bvcc,singleton,10,syse1ff7,1.5674911294573477,1.7276785714285714,2.91790441057725,28
bvcc,singleton,10,syse298c,0.19528098955847356,3.7058823529411766,3.568919509964658,34
bvcc,singleton,10,syse33d4,0.5173299911389904,2.4458333333333333,2.925366102528299,30
bvcc,singleton,10,syse975a,0.13889040827585244,3.254166666666667,3.1456635329035953,30
bvcc,singleton,10,sysea1ef,0.3372791432876321,3.642857142857143,3.2150769828740304,28
bvcc,singleton,10,sysea497,0.11406703126082705,1.8828125,1.9508054072059862,32
bvcc,singleton,10,sysead26,0.2522348338379037,2.828125,2.909610093190718,32
bvcc,singleton,10,syseba96,0.29594463700726126,3.6553030303030303,3.297588063563623,33
bvcc,singleton,10,sysec647,0.18095149827050463,2.4625,2.65440744339983,30
bvcc,singleton,10,sysec937,0.2549837291374613,1.8823529411764706,2.2193937046555194,34
bvcc,singleton,10,syseccd8,0.30894046461625724,2.890151515151515,2.976236507635596,33
bvcc,singleton,10,sysf0cac,0.23224756148577913,3.5528846153846154,3.426308834049017,26
bvcc,singleton,10,sysf1fca,0.3489912597261634,3.2954545454545454,3.659170189100811,33
bvcc,singleton,10,sysf211e,0.24001966691047563,2.4010416666666665,2.3451676747830907,24
bvcc,singleton,10,sysf2d64,0.18322506950353473,3.8225806451612905,3.7877189289730393,31
bvcc,singleton,10,sysf53fb,0.09075827606323739,1.2903225806451613,1.3433425286570466,31
bvcc,singleton,10,sysf645e,0.1810446351129956,3.931451612903226,3.8885394028427234,31
bvcc,singleton,10,sysf7bda,0.13357294099012101,2.5044642857142856,2.4763153484579776,28
bvcc,singleton,10,sysf7f3d,0.20529851707126545,2.9296875,2.6611602331345057,16
bvcc,singleton,10,sysf9a64,0.1787506734398808,2.5375,2.662428463931965,30
bvcc,singleton,10,sysf9ead,0.21099950230461406,4.4,4.085900650160559,30
bvcc,singleton,10,sysfd5c5,0.3513460028396417,3.734375,3.315370358882875,32
bvcc,singleton,10,sysff05c,0.1659091036815478,2.705357142857143,2.722164739652745,28
singmos,gate,1,sys0001,0.5344847500380964,4.399999969883969,3.9081112907873883,57
singmos,gate,1,sys0002,0.5196774600620433,4.037499975413084,3.6641414551847826,64
singmos,gate,1,sys0003,0.6353957932917411,3.128571431977408,3.5524632767175364,70
singmos,gate,1,sys0004,0.46755552788152904,4.175384572836069,3.983260778780614,65
singmos,gate,1,sys0005,0.9373055529364813,3.066666656732559,3.0450344525899116,60
singmos,gate,1,sys0006,0.5435341755023541,3.899999991539986,4.26912408540652,62
singmos,gate,1,sys0007,0.4470523717563221,4.346874995157123,4.320078616980481,64
singmos,gate,1,sys0008,0.4002553932761306,3.93538457430326,4.00288520230395,65
singmos,gate,1,sys0009,0.570493944715963,4.0119402764448475,3.9247635119323983,67
singmos,gate,1,sys0010,0.4423470338250974,3.846874974668026,3.915971762159352,64
singmos,gate,1,sys0012,0.5715848219445328,3.5687499903142452,3.974688680506089,64
singmos,gate,1,sys0013,0.3427406721689033,4.451612899380345,4.364828893822298,62
singmos,gate,1,sys0014,0.7329818519866755,3.162068954829512,3.579810504857311,58
singmos,gate,1,sys0015,0.4891676768600976,4.040000024208656,4.2512640477697206,65
singmos,gate,1,sys0016,0.5351729149221427,3.919999969005585,3.760542017690616,60
singmos,gate,1,sys0017,0.30779939674119566,4.036065539375681,3.9989341613129255,61
singmos,gate,1,sys0021,0.44848119105416784,3.9705882247756508,4.115075978065001,68
singmos,gate,1,sys0022,0.27924890053431145,4.536507928182209,4.461075841495744,63
singmos,gate,1,sys0023,0.33819847318288687,3.3593750037252903,3.5406043565313707,64
singmos,gate,1,sys0024,0.4190904060944918,4.117460318974087,4.29767634680611,63
singmos,gate,1,sys0025,0.5278266376740692,4.360655729887916,4.352684079309528,61
singmos,gate,1,sys0026,0.39543195708583806,4.074626872788614,3.932596088453574,67
singmos,gate,1,sys0027,0.31354426672857555,4.023188404414965,4.009242787835618,69
singmos,gate,1,sys0028,0.44933047128838005,3.230555554231008,3.6188499547611053,72
singmos,gate,1,sys0029,0.41904536708914886,3.515492946329251,3.680342924085814,71
singmos,gate,1,sys0030,0.5294014711619428,3.0194444523917303,3.509865735777419,72
singmos,gate,1,sys0031,0.33708939996383797,4.875409845445977,4.427220185237468,61
singmos,gate,1,sys0032,0.5897914308578875,3.9088235357228447,4.06856661930464,68
singmos,gate,1,sys0033,0.4030517951724243,4.23098590004612,3.9150968348094515,71
singmos,gate,1,sys0034,0.5652811326320085,3.951851866863392,4.126145052376292,54
singmos,gate,1,sys0035,0.3323251197923386,4.370588218464571,4.118541687071072,68
singmos,gate,2,sys0001,0.3924496508020878,4.399999969883969,4.030585414593932,57
singmos,gate,2,sys0002,0.4347537948279812,4.037499975413084,3.718027502302728,64
singmos,gate,2,sys0003,0.6606847365496844,3.128571431977408,3.6686688416689663,70
singmos,gate,2,sys0004,0.37963095442684147,4.175384572836069,4.09276296608666,65
singmos,gate,2,sys0005,0.8077559593182315,3.066666656732559,3.0712410800374457,60
singmos,gate,2,sys0006,0.47564941105290603,3.899999991539986,4.134985851556168,62
singmos,gate,2,sys0007,0.3965179768659882,4.346874995157123,4.341078574742581,64
singmos,gate,2,sys0008,0.401820387853889,3.93538457430326,3.936186647422415,65
singmos,gate,2,sys0009,0.5041248700843909,4.0119402764448475,3.9089051492591236,67
singmos,gate,2,sys0010,0.3965618392934152,3.846874974668026,3.9055920900566505,64
singmos,gate,2,sys0012,0.5371786365783435,3.5687499903142452,3.882990311490914,64
singmos,gate,2,sys0013,0.3515229601550232,4.451612899380345,4.299945084050738,62
singmos,gate,2,sys0014,0.561829055809737,3.162068954829512,3.3249974272202647,58
singmos,gate,2,sys0015,0.454742822560594,4.040000024208656,4.024351943950262,65
singmos,gate,2,sys0016,0.4674736343528982,3.919999969005585,3.7186075456240286,60
singmos,gate,2,sys0017,0.25484075769750564,4.036065539375681,3.997495749043531,61
singmos,gate,2,sys0021,0.3419985233674495,3.9705882247756508,3.9984368026031842,68
singmos,gate,2,sys0022,0.2620188927539637,4.536507928182209,4.4400278122853605,63
singmos,gate,2,sys0023,0.3536547795874128,3.3593750037252903,3.4584910868980443,64
singmos,gate,2,sys0024,0.4159019832731352,4.117460318974087,4.381522764829502,63
singmos,gate,2,sys0025,0.44753007884626583,4.360655729887916,4.271319638925779,61
singmos,gate,2,sys0026,0.3592662448383168,4.074626872788614,3.9570411025150802,67
singmos,gate,2,sys0027,0.27164498789636066,4.023188404414965,3.926952343508016,69
singmos,gate,2,sys0028,0.3423405097182799,3.230555554231008,3.543856287733357,72
singmos,gate,2,sys0029,0.40047673092470903,3.515492946329251,3.567112473809995,71
singmos,gate,2,sys0030,0.4701732696074024,3.0194444523917303,3.5014382726349726,72
singmos,gate,2,sys0031,0.2865667196171468,4.875409845445977,4.454772062654086,61
singmos,gate,2,sys0032,0.4102955163625599,3.9088235357228447,3.9080357645322636,68
singmos,gate,2,sys0033,0.28948736138855186,4.23098590004612,4.071532933365115,71
singmos,gate,2,sys0034,0.4360853870045321,3.951851866863392,4.102223753545766,54
singmos,gate,2,sys0035,0.3898196143134811,4.370588218464571,4.007098504941137,68
singmos,gate,3,sys0001,0.337094759547184,4.399999969883969,4.099767417667227,57
singmos,gate,3,sys0002,0.40986844091969843,4.037499975413084,3.7135019852123254,64
singmos,gate,3,sys0003,0.6967471857160012,3.128571431977408,3.7125428429826326,70
singmos,gate,3,sys0004,0.36131767472490345,4.175384572836069,4.157055063716683,65
singmos,gate,3,sys0005,0.6893956785122453,3.066666656732559,3.196675091342002,60
singmos,gate,3,sys0006,0.40847704013277286,3.899999991539986,4.081249186656156,62
singmos,gate,3,sys0007,0.4030654875221245,4.346874995157123,4.349445495499707,64
singmos,gate,3,sys0008,0.3980792378947194,3.93538457430326,3.9557438897291903,65
singmos,gate,3,sys0009,0.4622346481266941,4.0119402764448475,3.920538458702618,67
singmos,gate,3,sys0010,0.39038932003294496,3.846874974668026,3.938290122838433,64
singmos,gate,3,sys0012,0.43324267605431943,3.5687499903142452,3.788371322058366,64
singmos,gate,3,sys0013,0.34566067077592766,4.451612899380345,4.335438519621889,62
singmos,gate,3,sys0014,0.55886014050096,3.162068954829512,3.3960153685690475,58
singmos,gate,3,sys0015,0.45053562262453234,4.040000024208656,4.091342270271852,65
singmos,gate,3,sys0016,0.4330906916818381,3.919999969005585,3.7679874807409814,60
singmos,gate,3,sys0017,0.24460004867620747,4.036065539375681,3.948964560241558,61
singmos,gate,3,sys0021,0.30302440014673815,3.9705882247756508,3.953495659096768,68
singmos,gate,3,sys0022,0.2556885008795992,4.536507928182209,4.405897855909607,63
singmos,gate,3,sys0023,0.31610954620623943,3.3593750037252903,3.371412361970067,64
singmos,gate,3,sys0024,0.3424788991971217,4.117460318974087,4.26493766920057,63
singmos,gate,3,sys0025,0.37375900523518163,4.360655729887916,4.234632633024292,61
singmos,gate,3,sys0026,0.3531629042383395,4.074626872788614,3.917038715614013,67
singmos,gate,3,sys0027,0.2562068892531325,4.023188404414965,3.896534963496761,69
singmos,gate,3,sys0028,0.3140735101057912,3.230555554231008,3.5634053129637286,72
singmos,gate,3,sys0029,0.36484801428090236,3.515492946329251,3.6395259217877323,71
singmos,gate,3,sys0030,0.41612534184243194,3.0194444523917303,3.4577672117014355,72
singmos,gate,3,sys0031,0.30899933677943275,4.875409845445977,4.411770494016385,61
singmos,gate,3,sys0032,0.3445825331932313,3.9088235357228447,3.9473115820167637,68
singmos,gate,3,sys0033,0.2630994106648707,4.23098590004612,4.077034477839159,71
singmos,gate,3,sys0034,0.39341491192646544,3.951851866863392,4.0918610838185545,54
singmos,gate,3,sys0035,0.36609957388589076,4.370588218464571,4.026325213782238,68
singmos,gate,4,sys0001,0.3438752451555747,4.399999969883969,4.097317730522034,57
singmos,gate,4,sys0002,0.40439517813472015,4.037499975413084,3.708014387078774,64
singmos,gate,4,sys0003,0.669954914323704,3.128571431977408,3.6886356861779146,70
singmos,gate,4,sys0004,0.356945130253051,4.175384572836069,4.114473143092404,65
singmos,gate,4,sys0005,0.666701796663167,3.066666656732559,3.183354386368923,60
singmos,gate,4,sys0006,0.3767845997254209,3.899999991539986,4.048357121654197,62
singmos,gate,4,sys0007,0.3937128716987246,4.346874995157123,4.376283451727732,64
singmos,gate,4,sys0008,0.432602206795704,3.93538457430326,3.920351837099211,65
singmos,gate,4,sys0009,0.4277297832424705,4.0119402764448475,3.9368468388232274,67
singmos,gate,4,sys0010,0.3845970220720668,3.846874974668026,3.94027581525894,64
singmos,gate,4,sys0012,0.4037160476014208,3.5687499903142452,3.727199381022258,64
singmos,gate,4,sys0013,0.3383988973963938,4.451612899380345,4.3736698930048385,62
singmos,gate,4,sys0014,0.5941338233142597,3.162068954829512,3.4156695935375216,58
singmos,gate,4,sys0015,0.4449809607443651,4.040000024208656,4.13367868327253,65
singmos,gate,4,sys0016,0.4191450239562825,3.919999969005585,3.732562187409521,60
singmos,gate,4,sys0017,0.25086657513766647,4.036065539375681,3.960871656489964,61
singmos,gate,4,sys0021,0.31652483472970916,3.9705882247756508,3.981758347906045,68
singmos,gate,4,sys0022,0.25888498591789133,4.536507928182209,4.383539696383117,63
singmos,gate,4,sys0023,0.29773923341735964,3.3593750037252903,3.4037938361246196,64
singmos,gate,4,sys0024,0.3307868499348478,4.117460318974087,4.240797349916957,63
singmos,gate,4,sys0025,0.3309106679164524,4.360655729887916,4.257752334418402,61
singmos,gate,4,sys0026,0.33628666249075745,4.074626872788614,3.9248312117167625,67
singmos,gate,4,sys0027,0.25359641324288373,4.023188404414965,3.900760463156158,69
singmos,gate,4,sys0028,0.28236200658633964,3.230555554231008,3.4962447479838676,72
singmos,gate,4,sys0029,0.35145954645392785,3.515492946329251,3.617896015032782,71
singmos,gate,4,sys0030,0.4460420104917921,3.0194444523917303,3.497237245364312,72
singmos,gate,4,sys0031,0.33273056651707383,4.875409845445977,4.382218273265575,61
singmos,gate,4,sys0032,0.326149976975276,3.9088235357228447,3.9638465775439053,68
singmos,gate,4,sys0033,0.25912327916703076,4.23098590004612,4.106188091526081,71
singmos,gate,4,sys0034,0.39160263117366945,3.951851866863392,4.075152398134122,54
singmos,gate,4,sys0035,0.3568170237541181,4.370588218464571,4.034717313079638,68
singmos,gate,5,sys0001,0.3305728639916825,4.399999969883969,4.112653294118638,57
singmos,gate,5,sys0002,0.3876931545323704,4.037499975413084,3.7080535166988766,64
singmos,gate,5,sys0003,0.655725821848893,3.128571431977408,3.6691873027056374,70
singmos,gate,5,sys0004,0.36705781986034647,4.175384572836069,4.101281725904052,65
singmos,gate,5,sys0005,0.6686303676826293,3.066666656732559,3.199494654231239,60
singmos,gate,5,sys0006,0.37123272960192905,3.899999991539986,4.037451380753748,62
singmos,gate,5,sys0007,0.38947359305367385,4.346874995157123,4.378855250205847,64
