dataset,outer_fold,method,k,mask,features,inner_mse,outer_utterance_mse,n_outer_systems,n_outer_items,weights_json
singmos,1,singleton,8,1020,wavlm+beats+auditory_erb+speaker+rmvpe_cont+rmvpe_quant+ced+egemaps,0.3798069039353329,0.3986734887437423,6,390,"{""wavlm"": 0.1796022494567494, ""beats"": 0.18559787480610745, ""auditory_erb"": 9.475439943578638e-18, ""speaker"": 1.0874844251561148e-18, ""rmvpe_cont"": 3.119357646941571e-18, ""rmvpe_quant"": 0.06313260851668286, ""ced"": 0.3810719007872873, ""egemaps"": 0.190595366433173}"
singmos,1,singleton,9,1021,whisper+wavlm+beats+auditory_erb+speaker+rmvpe_cont+rmvpe_quant+ced+egemaps,0.3780675362684803,0.3907709939782702,6,390,"{""whisper"": 0.0623072675155645, ""wavlm"": 0.16057916706162845, ""beats"": 0.17364930575439697, ""auditory_erb"": 4.891112344581152e-18, ""speaker"": 2.2517576809367524e-18, ""rmvpe_cont"": 7.711864407835981e-18, ""rmvpe_quant"": 0.05772203276183158, ""ced"": 0.3674683599052219, ""egemaps"": 0.17827386700135658}"
singmos,1,singleton,10,1023,whisper+contentvec12+wavlm+beats+auditory_erb+speaker+rmvpe_cont+rmvpe_quant+ced+egemaps,0.3776696003870718,0.3875489560613824,6,390,"{""whisper"": 0.05987340434747381, ""contentvec12"": 0.028649918662129743, ""wavlm"": 0.1508649309397295, ""beats"": 0.17184039586934424, ""auditory_erb"": 4.572125030601103e-18, ""speaker"": 6.687854514164735e-19, ""rmvpe_cont"": 0.0, ""rmvpe_quant"": 0.054440925564617104, ""ced"": 0.36387750643070726, ""egemaps"": 0.17045291818599842}"
singmos,1,inner_search,1,256,ced,0.4532044549221176,0.5433520077224209,6,390,"{""ced"": 1.0}"
singmos,1,inner_search,2,768,ced+egemaps,0.4085012591131653,0.4406555831068695,6,390,"{""ced"": 0.5934910977094898, ""egemaps"": 0.4065089022905102}"
singmos,1,inner_search,3,776,beats+ced+egemaps,0.391167974648996,0.4178988212146541,6,390,"{""beats"": 0.23179938846798007, ""ced"": 0.4656281124452555, ""egemaps"": 0.30257249908676453}"
singmos,1,inner_search,4,780,wavlm+beats+ced+egemaps,0.3811019980138786,0.3916826033283816,6,390,"{""wavlm"": 0.18847550727079773, ""beats"": 0.19337920607823578, ""ced"": 0.3949615732122384, ""egemaps"": 0.22318371343872787}"
singmos,1,inner_search,5,781,whisper+wavlm+beats+ced+egemaps,0.3791442911890629,0.3843720402437749,6,390,"{""whisper"": 0.06592217243432393, ""wavlm"": 0.16754392999930415, ""beats"": 0.18003132725141227, ""ced"": 0.37930946714536773, ""egemaps"": 0.20719310316959194}"
singmos,1,inner_search,6,909,whisper+wavlm+beats+rmvpe_quant+ced+egemaps,0.3780675362686618,0.3907707745247947,6,390,"{""whisper"": 0.06230789935648395, ""wavlm"": 0.16057927727643131, ""beats"": 0.17364927938199673, ""rmvpe_quant"": 0.05772177994863325, ""ced"": 0.36746737071387253, ""egemaps"": 0.17827439332258221}"
singmos,1,inner_search,7,911,whisper+contentvec12+wavlm+beats+rmvpe_quant+ced+egemaps,0.3776696003869453,0.3875488679274639,6,390,"{""whisper"": 0.059873849583850766, ""contentvec12"": 0.02865015705515495, ""wavlm"": 0.15086466715234362, ""beats"": 0.17184038808482266, ""rmvpe_quant"": 0.05444123649045269, ""ced"": 0.363876713125221, ""egemaps"": 0.1704529885081542}"
singmos,1,inner_search,8,975,whisper+contentvec12+wavlm+beats+rmvpe_cont+rmvpe_quant+ced+egemaps,0.3776696003868576,0.3875489418150376,6,390,"{""whisper"": 0.05987376645825986, ""contentvec12"": 0.028649902618370544, ""wavlm"": 0.1508646097172679, ""beats"": 0.17184060152302605, ""rmvpe_cont"": 0.0, ""rmvpe_quant"": 0.05444131613397686, ""ced"": 0.36387690773020565, ""egemaps"": 0.17045289581889325}"
singmos,1,inner_search,9,959,whisper+contentvec12+wavlm+beats+auditory_erb+speaker+rmvpe_quant+ced+egemaps,0.3776696003869371,0.3875490333170577,6,390,"{""whisper"": 0.059873572674153795, ""contentvec12"": 0.028649932568199726, ""wavlm"": 0.150864430057379, ""beats"": 0.1718408999302458, ""auditory_erb"": 3.3764850859924547e-18, ""speaker"": 1.841184929534832e-18, ""rmvpe_quant"": 0.05444217564342349, ""ced"": 0.3638763069432825, ""egemaps"": 0.17045268218331575}"
singmos,1,inner_search,10,1023,whisper+contentvec12+wavlm+beats+auditory_erb+speaker+rmvpe_cont+rmvpe_quant+ced+egemaps,0.3776696003870718,0.3875489560613824,6,390,"{""whisper"": 0.05987340434747381, ""contentvec12"": 0.028649918662129743, ""wavlm"": 0.1508649309397295, ""beats"": 0.17184039586934424, ""auditory_erb"": 4.572125030601103e-18, ""speaker"": 6.687854514164735e-19, ""rmvpe_cont"": 0.0, ""rmvpe_quant"": 0.054440925564617104, ""ced"": 0.36387750643070726, ""egemaps"": 0.17045291818599842}"
singmos,2,gate,1,512,egemaps,0.4826461739797312,0.4687458030213053,6,390,"{""egemaps"": 1.0}"
singmos,2,gate,2,768,ced+egemaps,0.4077710471860862,0.4131064068211657,6,390,"{""ced"": 0.49790359283901037, ""egemaps"": 0.5020964071609896}"
singmos,2,gate,3,776,beats+ced+egemaps,0.3844117320861714,0.3933187859867573,6,390,"{""beats"": 0.26250820187432594, ""ced"": 0.33430867665001407, ""egemaps"": 0.40318312147566004}"
singmos,2,gate,4,780,wavlm+beats+ced+egemaps,0.3689581289062497,0.3778961962083684,6,390,"{""wavlm"": 0.23641072988652576, ""beats"": 0.21330835342663998, ""ced"": 0.2681708133946835, ""egemaps"": 0.28211010329215086}"
singmos,2,gate,5,782,contentvec12+wavlm+beats+ced+egemaps,0.3641261460366511,0.3733664758809637,6,390,"{""contentvec12"": 0.09515659168648265, ""wavlm"": 0.20311047025456538, ""beats"": 0.20061301958368657, ""ced"": 0.24876238289020483, ""egemaps"": 0.25235753558506063}"
singmos,2,gate,6,783,whisper+contentvec12+wavlm+beats+ced+egemaps,0.3615169826415407,0.374030721201682,6,390,"{""whisper"": 0.07161685682215616, ""contentvec12"": 0.08743770295643409, ""wavlm"": 0.18448996780502835, ""beats"": 0.185786021646902, ""ced"": 0.2325498336522161, ""egemaps"": 0.23811961711726332}"
singmos,2,gate,7,815,whisper+contentvec12+wavlm+beats+speaker+ced+egemaps,0.3614962343362483,0.3736449403513474,6,390,"{""whisper"": 0.07116907845076612, ""contentvec12"": 0.08683877740358566, ""wavlm"": 0.1833175227198681, ""beats"": 0.18489785682914386, ""speaker"": 0.00997612516316118, ""ced"": 0.23085366841323707, ""egemaps"": 0.23294697102023806}"
singmos,2,gate,8,831,whisper+contentvec12+wavlm+beats+auditory_erb+speaker+ced+egemaps,0.3614962343357177,0.3736449006317389,6,390,"{""whisper"": 0.07116834280168126, ""contentvec12"": 0.08683814654573367, ""wavlm"": 0.18331776736666902, ""beats"": 0.1848979910854826, ""auditory_erb"": 2.2085192959573805e-17, ""speaker"": 0.009976636104802523, ""ced"": 0.23085381354391174, ""egemaps"": 0.23294730255171925}"
singmos,2,gate,9,895,whisper+contentvec12+wavlm+beats+auditory_erb+speaker+rmvpe_cont+ced+egemaps,0.3614962343358923,0.3736448993442935,6,390,"{""whisper"": 0.07116874907356814, ""contentvec12"": 0.0868383682468881, ""wavlm"": 0.18331746545550856, ""beats"": 0.18489764615248264, ""auditory_erb"": 0.0, ""speaker"": 0.009976873515625003, ""rmvpe_cont"": 4.643917690325805e-18, ""ced"": 0.23085360539900063, ""egemaps"": 0.2329472921569269}"
singmos,2,gate,10,1023,whisper+contentvec12+wavlm+beats+auditory_erb+speaker+rmvpe_cont+rmvpe_quant+ced+egemaps,0.3614962343359439,0.3736448975256018,6,390,"{""whisper"": 0.07116879737855651, ""contentvec12"": 0.0868383933178623, ""wavlm"": 0.18331724637172925, ""beats"": 0.18489768670324416, ""auditory_erb"": 1.7301203813040723e-17, ""speaker"": 0.009976992353810898, ""rmvpe_cont"": 6.941302653850984e-18, ""rmvpe_quant"": 0.0, ""ced"": 0.23085361808889227, ""egemaps"": 0.23294726578590474}"
singmos,2,shapley,1,256,ced,0.4839125208482381,0.4708348351789165,6,390,"{""ced"": 1.0}"
singmos,2,shapley,2,768,ced+egemaps,0.4077710471860862,0.4131064068211657,6,390,"{""ced"": 0.49790359283901037, ""egemaps"": 0.5020964071609896}"
singmos,2,shapley,3,772,wavlm+ced+egemaps,0.3836042024540042,0.3892848939319571,6,390,"{""wavlm"": 0.28808915328859447, ""ced"": 0.379944830102235, ""egemaps"": 0.3319660166091706}"
singmos,2,shapley,4,780,wavlm+beats+ced+egemaps,0.3689581289062497,0.3778961962083684,6,390,"{""wavlm"": 0.23641072988652576, ""beats"": 0.21330835342663998, ""ced"": 0.2681708133946835, ""egemaps"": 0.28211010329215086}"
singmos,2,shapley,5,812,wavlm+beats+speaker+ced+egemaps,0.3687256151265403,0.3767399740048101,6,390,"{""wavlm"": 0.23137629863183806, ""beats"": 0.20976422152945848, ""speaker"": 0.03313773281380514, ""ced"": 0.2617602195314383, ""egemaps"": 0.26396152749346}"
singmos,2,shapley,6,828,wavlm+beats+auditory_erb+speaker+ced+egemaps,0.3687256151265569,0.3767399816899411,6,390,"{""wavlm"": 0.23137626849368972, ""beats"": 0.20976397738394026, ""auditory_erb"": 1.1094841207275752e-18, ""speaker"": 0.033137602606749535, ""ced"": 0.2617604443441981, ""egemaps"": 0.2639617071714224}"
singmos,2,shapley,7,892,wavlm+beats+auditory_erb+speaker+rmvpe_cont+ced+egemaps,0.3687256151268456,0.3767399901637898,6,390,"{""wavlm"": 0.23137663959487562, ""beats"": 0.20976338800822097, ""auditory_erb"": 1.2895917803269112e-17, ""speaker"": 0.033137255528434224, ""rmvpe_cont"": 0.0, ""ced"": 0.2617606438978045, ""egemaps"": 0.26396207297066476}"
singmos,2,shapley,8,894,contentvec12+wavlm+beats+auditory_erb+speaker+rmvpe_cont+ced+egemaps,0.3640601473367939,0.3727504048734089,6,390,"{""contentvec12"": 0.09400485291234771, ""wavlm"": 0.2008171008482948, ""beats"": 0.1988678117174716, ""auditory_erb"": 2.1074709123279026e-18, ""speaker"": 0.017749533730737652, ""rmvpe_cont"": 1.1655014535541562e-17, ""ced"": 0.24556397774669875, ""egemaps"": 0.24299672304444941}"
singmos,2,shapley,9,895,whisper+contentvec12+wavlm+beats+auditory_erb+speaker+rmvpe_cont+ced+egemaps,0.3614962343358923,0.3736448993442935,6,390,"{""whisper"": 0.07116874907356814, ""contentvec12"": 0.0868383682468881, ""wavlm"": 0.18331746545550856, ""beats"": 0.18489764615248264, ""auditory_erb"": 0.0, ""speaker"": 0.009976873515625003, ""rmvpe_cont"": 4.643917690325805e-18, ""ced"": 0.23085360539900063, ""egemaps"": 0.2329472921569269}"
singmos,2,shapley,10,1023,whisper+contentvec12+wavlm+beats+auditory_erb+speaker+rmvpe_cont+rmvpe_quant+ced+egemaps,0.3614962343359439,0.3736448975256018,6,390,"{""whisper"": 0.07116879737855651, ""contentvec12"": 0.0868383933178623, ""wavlm"": 0.18331724637172925, ""beats"": 0.18489768670324416, ""auditory_erb"": 1.7301203813040723e-17, ""speaker"": 0.009976992353810898, ""rmvpe_cont"": 6.941302653850984e-18, ""rmvpe_quant"": 0.0, ""ced"": 0.23085361808889227, ""egemaps"": 0.23294726578590474}"
singmos,2,singleton,1,512,egemaps,0.4826461739797312,0.4687458030213053,6,390,"{""egemaps"": 1.0}"
singmos,2,singleton,2,768,ced+egemaps,0.4077710471860862,0.4131064068211657,6,390,"{""ced"": 0.49790359283901037, ""egemaps"": 0.5020964071609896}"
singmos,2,singleton,3,772,wavlm+ced+egemaps,0.3836042024540042,0.3892848939319571,6,390,"{""wavlm"": 0.28808915328859447, ""ced"": 0.379944830102235, ""egemaps"": 0.3319660166091706}"
singmos,2,singleton,4,780,wavlm+beats+ced+egemaps,0.3689581289062497,0.3778961962083684,6,390,"{""wavlm"": 0.23641072988652576, ""beats"": 0.21330835342663998, ""ced"": 0.2681708133946835, ""egemaps"": 0.28211010329215086}"
singmos,2,singleton,5,812,wavlm+beats+speaker+ced+egemaps,0.3687256151265403,0.3767399740048101,6,390,"{""wavlm"": 0.23137629863183806, ""beats"": 0.20976422152945848, ""speaker"": 0.03313773281380514, ""ced"": 0.2617602195314383, ""egemaps"": 0.26396152749346}"
singmos,2,singleton,6,828,wavlm+beats+auditory_erb+speaker+ced+egemaps,0.3687256151265569,0.3767399816899411,6,390,"{""wavlm"": 0.23137626849368972, ""beats"": 0.20976397738394026, ""auditory_erb"": 1.1094841207275752e-18, ""speaker"": 0.033137602606749535, ""ced"": 0.2617604443441981, ""egemaps"": 0.2639617071714224}"
singmos,2,singleton,7,892,wavlm+beats+auditory_erb+speaker+rmvpe_cont+ced+egemaps,0.3687256151268456,0.3767399901637898,6,390,"{""wavlm"": 0.23137663959487562, ""beats"": 0.20976338800822097, ""auditory_erb"": 1.2895917803269112e-17, ""speaker"": 0.033137255528434224, ""rmvpe_cont"": 0.0, ""ced"": 0.2617606438978045, ""egemaps"": 0.26396207297066476}"
singmos,2,singleton,8,893,whisper+wavlm+beats+auditory_erb+speaker+rmvpe_cont+ced+egemaps,0.3654358143823891,0.377167005708256,6,390,"{""whisper"": 0.08019331554170163, ""wavlm"": 0.2090323348748149, ""beats"": 0.19308662008747843, ""auditory_erb"": 0.0, ""speaker"": 0.02305733963859495, ""rmvpe_cont"": 0.0, ""ced"": 0.24379339702606007, ""egemaps"": 0.2508369928313501}"
singmos,2,singleton,9,895,whisper+contentvec12+wavlm+beats+auditory_erb+speaker+rmvpe_cont+ced+egemaps,0.3614962343358923,0.3736448993442935,6,390,"{""whisper"": 0.07116874907356814, ""contentvec12"": 0.0868383682468881, ""wavlm"": 0.18331746545550856, ""beats"": 0.18489764615248264, ""auditory_erb"": 0.0, ""speaker"": 0.009976873515625003, ""rmvpe_cont"": 4.643917690325805e-18, ""ced"": 0.23085360539900063, ""egemaps"": 0.2329472921569269}"
singmos,2,singleton,10,1023,whisper+contentvec12+wavlm+beats+auditory_erb+speaker+rmvpe_cont+rmvpe_quant+ced+egemaps,0.3614962343359439,0.3736448975256018,6,390,"{""whisper"": 0.07116879737855651, ""contentvec12"": 0.0868383933178623, ""wavlm"": 0.18331724637172925, ""beats"": 0.18489768670324416, ""auditory_erb"": 1.7301203813040723e-17, ""speaker"": 0.009976992353810898, ""rmvpe_cont"": 6.941302653850984e-18, ""rmvpe_quant"": 0.0, ""ced"": 0.23085361808889227, ""egemaps"": 0.23294726578590474}"
singmos,2,inner_search,1,512,egemaps,0.4826461739797312,0.4687458030213053,6,390,"{""egemaps"": 1.0}"
singmos,2,inner_search,2,768,ced+egemaps,0.4077710471860862,0.4131064068211657,6,390,"{""ced"": 0.49790359283901037, ""egemaps"": 0.5020964071609896}"
singmos,2,inner_search,3,772,wavlm+ced+egemaps,0.3836042024540042,0.3892848939319571,6,390,"{""wavlm"": 0.28808915328859447, ""ced"": 0.379944830102235, ""egemaps"": 0.3319660166091706}"
singmos,2,inner_search,4,780,wavlm+beats+ced+egemaps,0.3689581289062497,0.3778961962083684,6,390,"{""wavlm"": 0.23641072988652576, ""beats"": 0.21330835342663998, ""ced"": 0.2681708133946835, ""egemaps"": 0.28211010329215086}"
singmos,2,inner_search,5,782,contentvec12+wavlm+beats+ced+egemaps,0.3641261460366511,0.3733664758809637,6,390,"{""contentvec12"": 0.09515659168648265, ""wavlm"": 0.20311047025456538, ""beats"": 0.20061301958368657, ""ced"": 0.24876238289020483, ""egemaps"": 0.25235753558506063}"
singmos,2,inner_search,6,783,whisper+contentvec12+wavlm+beats+ced+egemaps,0.3615169826415407,0.374030721201682,6,390,"{""whisper"": 0.07161685682215616, ""contentvec12"": 0.08743770295643409, ""wavlm"": 0.18448996780502835, ""beats"": 0.185786021646902, ""ced"": 0.2325498336522161, ""egemaps"": 0.23811961711726332}"
singmos,2,inner_search,7,815,whisper+contentvec12+wavlm+beats+speaker+ced+egemaps,0.3614962343362483,0.3736449403513474,6,390,"{""whisper"": 0.07116907845076612, ""contentvec12"": 0.08683877740358566, ""wavlm"": 0.1833175227198681, ""beats"": 0.18489785682914386, ""speaker"": 0.00997612516316118, ""ced"": 0.23085366841323707, ""egemaps"": 0.23294697102023806}"
singmos,2,inner_search,8,831,whisper+contentvec12+wavlm+beats+auditory_erb+speaker+ced+egemaps,0.3614962343357177,0.3736449006317389,6,390,"{""whisper"": 0.07116834280168126, ""contentvec12"": 0.08683814654573367, ""wavlm"": 0.18331776736666902, ""beats"": 0.1848979910854826, ""auditory_erb"": 2.2085192959573805e-17, ""speaker"": 0.009976636104802523, ""ced"": 0.23085381354391174, ""egemaps"": 0.23294730255171925}"
singmos,2,inner_search,9,895,whisper+contentvec12+wavlm+beats+auditory_erb+speaker+rmvpe_cont+ced+egemaps,0.3614962343358923,0.3736448993442935,6,390,"{""whisper"": 0.07116874907356814, ""contentvec12"": 0.0868383682468881, ""wavlm"": 0.18331746545550856, ""beats"": 0.18489764615248264, ""auditory_erb"": 0.0, ""speaker"": 0.009976873515625003, ""rmvpe_cont"": 4.643917690325805e-18, ""ced"": 0.23085360539900063, ""egemaps"": 0.2329472921569269}"
singmos,2,inner_search,10,1023,whisper+contentvec12+wavlm+beats+auditory_erb+speaker+rmvpe_cont+rmvpe_quant+ced+egemaps,0.3614962343359439,0.3736448975256018,6,390,"{""whisper"": 0.07116879737855651, ""contentvec12"": 0.0868383933178623, ""wavlm"": 0.18331724637172925, ""beats"": 0.18489768670324416, ""auditory_erb"": 1.7301203813040723e-17, ""speaker"": 0.009976992353810898, ""rmvpe_cont"": 6.941302653850984e-18, ""rmvpe_quant"": 0.0, ""ced"": 0.23085361808889227, ""egemaps"": 0.23294726578590474}"
singmos,3,gate,1,512,egemaps,0.471703486569809,0.5101120977131373,6,388,"{""egemaps"": 1.0}"
singmos,3,gate,2,516,wavlm+egemaps,0.4079384579137704,0.428959262901488,6,388,"{""wavlm"": 0.45884069504452124, ""egemaps"": 0.5411593049554787}"
singmos,3,gate,3,772,wavlm+ced+egemaps,0.3819887906051047,0.3884386606789619,6,388,"{""wavlm"": 0.3180436664948829, ""ced"": 0.34924160486364875, ""egemaps"": 0.33271472864146834}"
singmos,3,gate,4,780,wavlm+beats+ced+egemaps,0.367251467918256,0.3911261549616022,6,388,"{""wavlm"": 0.27491263657378107, ""beats"": 0.2255141370094708, ""ced"": 0.2326781961270496, ""egemaps"": 0.2668950302896987}"
singmos,3,gate,5,782,contentvec12+wavlm+beats+ced+egemaps,0.362853251267067,0.3895650527930017,6,388,"{""contentvec12"": 0.09641535880637704, ""wavlm"": 0.2392071300988386, ""beats"": 0.20881507244290587, ""ced"": 0.21819059021690915, ""egemaps"": 0.23737184843496936}"
singmos,3,gate,6,783,whisper+contentvec12+wavlm+beats+ced+egemaps,0.360542636956028,0.386078067299543,6,388,"{""whisper"": 0.0718560142139041, ""contentvec12"": 0.08780250279446428, ""wavlm"": 0.21765336624033138, ""beats"": 0.19523391369173743, ""ced"": 0.20192076468718104, ""egemaps"": 0.2255334383723818}"
singmos,3,gate,7,815,whisper+contentvec12+wavlm+beats+speaker+ced+egemaps,0.3605414651879724,0.3859948071213572,6,388,"{""whisper"": 0.07174101369676718, ""contentvec12"": 0.08767831762678756, ""wavlm"": 0.21731010355741825, ""beats"": 0.19500739451217383, ""speaker"": 0.00227058740973718, ""ced"": 0.20155620643861363, ""egemaps"": 0.22443637675850242}"
singmos,3,gate,8,831,whisper+contentvec12+wavlm+beats+auditory_erb+speaker+ced+egemaps,0.360541465188142,0.3859948001609466,6,388,"{""whisper"": 0.07174139280396286, ""contentvec12"": 0.08767833754960346, ""wavlm"": 0.21730997842782268, ""beats"": 0.19500723743902296, ""auditory_erb"": 8.412731232129713e-18, ""speaker"": 0.0022700265529269716, ""ced"": 0.20155657179140277, ""egemaps"": 0.22443645543525836}"
singmos,3,gate,9,895,whisper+contentvec12+wavlm+beats+auditory_erb+speaker+rmvpe_cont+ced+egemaps,0.360541465187963,0.3859948134050214,6,388,"{""whisper"": 0.07174089751287098, ""contentvec12"": 0.08767828148981835, ""wavlm"": 0.21731009527593279, ""beats"": 0.19500752084033388, ""auditory_erb"": 7.582374246024481e-18, ""speaker"": 0.002270503431962846, ""rmvpe_cont"": 1.68344092497648e-17, ""ced"": 0.20155629788935245, ""egemaps"": 0.22443640355972883}"
singmos,3,gate,10,1023,whisper+contentvec12+wavlm+beats+auditory_erb+speaker+rmvpe_cont+rmvpe_quant+ced+egemaps,0.3605414651881867,0.3859947675951346,6,388,"{""whisper"": 0.0717409011391812, ""contentvec12"": 0.08767819691085062, ""wavlm"": 0.21731023099248833, ""beats"": 0.1950068508436382, ""auditory_erb"": 6.292978342066621e-18, ""speaker"": 0.002271201319051113, ""rmvpe_cont"": 8.172279754227896e-19, ""rmvpe_quant"": 0.0, ""ced"": 0.20155607726550104, ""egemaps"": 0.2244365415292896}"
singmos,3,shapley,1,256,ced,0.4730274055344556,0.4601091807972188,6,388,"{""ced"": 1.0}"
singmos,3,shapley,2,260,wavlm+ced,0.4042349727983604,0.3921155156530444,6,388,"{""wavlm"": 0.4631869176638292, ""ced"": 0.5368130823361709}"
singmos,3,shapley,3,772,wavlm+ced+egemaps,0.3819887906051047,0.3884386606789619,6,388,"{""wavlm"": 0.3180436664948829, ""ced"": 0.34924160486364875, ""egemaps"": 0.33271472864146834}"
singmos,3,shapley,4,780,wavlm+beats+ced+egemaps,0.367251467918256,0.3911261549616022,6,388,"{""wavlm"": 0.27491263657378107, ""beats"": 0.2255141370094708, ""ced"": 0.2326781961270496, ""egemaps"": 0.2668950302896987}"
singmos,3,shapley,5,812,wavlm+beats+speaker+ced+egemaps,0.3671463086370105,0.39021460293404,6,388,"{""wavlm"": 0.27087106822905765, ""beats"": 0.2229536366651286, ""speaker"": 0.021374325407160936, ""ced"": 0.22880774420163252, ""egemaps"": 0.25599322549702036}"
singmos,3,shapley,6,828,wavlm+beats+auditory_erb+speaker+ced+egemaps,0.367146308636995,0.3902145751895664,6,388,"{""wavlm"": 0.27087084193269645, ""beats"": 0.22295312913297763, ""auditory_erb"": 0.0, ""speaker"": 0.021374336969234946, ""ced"": 0.2288081309833592, ""egemaps"": 0.25599356098173176}"
